role,index,window,target,predicted,residual,percent_error
joint-H,32,train,105.4466,111.5226298644824,6.076029864482393,5.7621866086553695
joint-H,33,train,107.1686,114.33711089554185,7.168510895541857,6.6890030247123295
joint-H,34,train,111.0295,115.22262603773646,4.193126037736462,3.7765873373621086
joint-H,35,train,111.8746,115.63737256174963,3.762772561749628,3.363384147741872
joint-H,36,train,114.3202,117.25881606621674,2.9386160662167384,2.5705134055195304
joint-H,37,train,116.2266,120.05386183584923,3.827261835849228,3.2929310810513495
joint-H,38,train,118.7907,120.19010159280144,1.3994015928014392,1.178039688966762
joint-H,39,train,121.3701,120.51680193860227,-0.853298061397723,0.703054592026968
joint-H,40,train,122.9468,124.78128140334039,1.8344814033403907,1.492093656232119
joint-H,41,train,124.2568,127.18157832610055,2.924778326100551,2.3538175183173484
joint-H,42,train,127.5166,129.8555619840957,2.3389619840956897,1.8342411765179512
joint-H,43,train,129.5787,132.05292595647026,2.4742259564702636,1.9094387862127522
joint-H,44,train,131.0876,134.06663144568583,2.97903144568582,2.2725501463798405
joint-H,45,train,133.4977,136.6601481507926,3.162448150792585,2.3689158321024144
joint-H,46,train,134.7565,138.2126414544429,3.4561414544429,2.564730795503668
joint-H,47,train,138.116,138.24230832155192,0.1263083215519032,0.09145089747162036
joint-H,48,train,139.7362,139.06351279843895,-0.6726872015610468,0.48139794953708975
joint-H,49,train,141.1237,140.16533328742304,-0.958366712576975,0.6790969288482196
joint-H,50,train,143.1118,140.27432940606295,-2.8374705939370415,1.9826950635356706
joint-H,51,train,146.0009,149.79171821928287,3.790818219282869,2.5964348297050694
joint-H,52,train,147.4427,149.89592686372717,2.453226863727167,1.663851017193233
joint-H,53,train,150.0515,150.28177447997123,0.23027447997122863,0.15346363080091077
joint-H,54,train,150.9252,153.81935939478387,2.894159394783884,1.9176117671428523
joint-H,55,train,153.0246,155.4824384035974,2.457838403597407,1.606172081872723
joint-H,56,train,156.1129,155.69920310535215,-0.4136968946478419,0.26499853288731545
joint-H,57,train,157.5975,156.5864111674854,-1.011088832514588,0.641564004831668
joint-H,58,train,158.8499,157.17976634263758,-1.6701336573624133,1.0513910662596662
joint-H,59,train,161.1889,158.07090699679253,-3.1179930032074594,1.934372033810926
joint-H,60,train,163.0306,158.28559890450032,-4.745001095499674,2.9104972290475986
joint-H,61,train,165.5373,159.52862288955984,-6.008677110440146,3.629802534196309
joint-H,62,train,167.1844,161.11460076415406,-6.069799235845949,3.630601441190654
joint-H,63,train,169.0945,161.44850210020738,-7.645997899792633,4.521730688929937
joint-H,64,train,169.9119,163.25256404473257,-6.659335955267437,3.9192875574150117
joint-H,65,train,173.4115,163.84377267420777,-9.56772732579222,5.51735457325046
joint-H,66,train,174.7541,163.97776255349305,-10.776337446506943,6.166572026926374
joint-H,67,train,176.4414,164.1230935559352,-12.318306444064774,6.981528396433476
joint-H,68,train,178.3774,164.64074914598058,-13.736650854019416,7.7008919594183
joint-H,69,train,179.9164,165.39911561862314,-14.517284381376868,8.068905548008335
joint-H,70,train,182.207,165.4342096633299,-16.772790336670084,9.205349046233177
joint-H,71,train,184.8744,165.8047515968284,-19.069648403171612,10.314921050816993
joint-H,72,train,185.9589,166.82111190496227,-19.137788095037735,10.291407453495227
joint-H,73,train,187.2289,168.20011321959765,-19.028786780402356,10.163381176945629
joint-H,74,train,189.4161,168.81458607555672,-20.60151392444328,10.876326734867458
joint-H,75,train,192.0266,171.91821111499172,-20.10838888500828,10.471668448542172
joint-H,76,train,193.0797,173.95250862775126,-19.127191372248745,9.90637098164579
joint-H,77,train,195.2658,177.5854622485946,-17.680337751405403,9.054497895384344
joint-H,78,train,196.8764,178.45630042366784,-18.42009957633215,9.356174521848303
joint-H,79,train,198.0153,178.47874908939403,-19.536550910605968,9.866182517515549
joint-H,80,train,201.2647,179.33455067433778,-21.930149325662228,10.896172714669898
joint-H,81,train,202.4935,179.41397926159482,-23.079520738405193,11.397660042621217
joint-H,82,train,204.1896,180.79951539965316,-23.390084600346853,11.455081257981236
joint-H,83,train,205.3946,180.92830865660594,-24.46629134339406,11.911847411467516
joint-H,84,train,207.9062,182.37135221422787,-25.534847785772143,12.28190779580991
joint-H,85,train,209.5765,184.37746502718676,-25.19903497281325,12.02378843659153
joint-H,86,train,211.3289,186.3302102256128,-24.998689774387202,11.829281169961705
joint-H,87,train,213.3479,187.16294212263696,-26.184957877363047,12.273360964585565
joint-H,88,train,214.547,187.26131453128426,-27.28568546871574,12.717812632530748
joint-H,89,train,216.1695,188.0608136120928,-28.1086863879072,13.00307693171664
joint-H,90,train,219.0675,188.75528815938716,-30.312211840612832,13.836927814766149
joint-H,91,train,220.7149,191.23821034024354,-29.47668965975646,13.355097304149588
joint-H,92,train,221.3952,191.2662346529165,-30.128965347083493,13.608680471430047
joint-H,93,train,224.007,191.42320940641008,-32.583790593589924,14.545880527657584
joint-H,94,train,224.9833,194.00223424288956,-30.981065757110457,13.770384627263647
joint-H,95,train,227.4214,194.1674891808655,-33.25391081913452,14.622155531156926
joint-H,96,train,229.3374,195.47757533987203,-33.85982466012797,14.764196620406427
joint-H,97,train,231.2882,195.961230882565,-35.326969117435,15.274004085567272
joint-H,98,train,231.9872,196.41359226403068,-35.57360773596932,15.334297640546254
joint-H,99,train,233.6934,196.8165376591953,-36.876862340804706,15.780018751408772
joint-H,100,train,236.5242,196.94325733082803,-39.580942669171975,16.734415619700634
joint-H,101,development,237.7698204809252,197.0429261354932,-40.726894345432015,17.128706352663155
joint-H,102,development,239.55547757332764,197.27332453216627,-42.282153041161365,17.65025515987997
joint-H,103,development,241.04915779621658,197.55396222089018,-43.49519557532639,18.044118458234692
joint-H,104,development,242.8232719342226,199.09423112350362,-43.72904081071897,18.00858725870581
joint-H,105,development,244.07089849707816,201.44519098861403,-42.62570750846413,17.46447764602072
joint-H,106,development,247.1369900748975,202.72051426783645,-44.41647580706106,17.972411088117635
joint-H,107,development,248.10199006014847,203.07060292296364,-45.03138713718482,18.150353056929394
joint-H,108,development,249.5736896447072,203.72180504711454,-45.85188459759266,18.372082675408354
joint-H,109,development,251.014947795016,204.0456323538229,-46.96931544119312,18.71176033689804
joint-H,110,development,253.06998674799948,204.39309791118575,-48.67688883681373,19.234556204124242
joint-H,111,development,255.30625645491403,209.73870475688793,-45.56755169802611,17.848192336043727
joint-H,112,development,256.38071369443446,210.10565947946017,-46.27505421497429,18.04935072851341
joint-H,113,development,258.6104394915314,212.00954135928046,-46.60089813225093,18.01972813776412
joint-H,114,development,259.874406989678,212.77688899747815,-47.09751799219984,18.123184401944787
joint-H,115,development,260.8050845045969,215.02717250740227,-45.77791199719462,17.552538166251797
joint-H,116,development,263.57389390487015,215.4305170395668,-48.14337686530334,18.265608991867527
joint-H,117,development,265.55785183887633,215.48102230903382,-50.07682952984251,18.857220444841513
joint-H,118,development,266.6149737815011,215.64492558389088,-50.9700481976102,19.11747396430242
joint-H,119,development,267.92191508282406,216.5106523247464,-51.41126275807767,19.188897907879106
joint-H,120,development,269.9704490239976,216.91688921224517,-53.05355981175245,19.65161742833436
joint-H,121,development,271.494055641645,216.92440443421143,-54.569651207433566,20.099759119390097
joint-H,122,development,273.4596091884033,216.96507978736395,-56.49452940103936,20.65918603800709
joint-H,123,development,275.58749264934386,218.18689359363674,-57.40059905570712,20.828448527866737
joint-H,124,development,276.4520495031329,218.74945822333464,-57.70259127979827,20.87254964595383
joint-H,125,development,278.25074352984194,218.81667922171084,-59.4340643081311,21.359894156673437
joint-H,126,development,279.22925092774517,219.9171065994164,-59.31214432832877,21.241379307956777
joint-H,127,development,282.4651147650521,221.08737858003195,-61.377736185020126,21.72931557798658
joint-H,128,development,283.2111857332339,222.38785887484178,-60.82332685839211,21.476315174812214
joint-H,129,development,284.83596398090475,222.49824991879342,-62.33771406211133,21.88547864211783
joint-H,130,development,286.6674453630029,222.80618930792474,-63.86125605507817,22.277121831609296
joint-H,131,development,287.9119205014222,224.67715205795443,-63.23476844346774,21.963233871435133
joint-H,132,development,289.5798549292188,225.1160583278617,-64.4637966013571,22.261146797353636
joint-H,133,development,291.8462913290674,225.4715293936377,-66.37476193542972,22.743054788587234
joint-H,134,development,293.5584341393563,225.61282414592625,-67.94560999343003,23.145514518303806
joint-H,135,development,294.9653696192655,227.17946576816107,-67.78590385110445,22.980970253762646
joint-H,136,development,295.57325487895827,227.30764876073448,-68.26560611822379,23.09600242626133
joint-H,137,development,297.97927706194344,229.0019813876639,-68.97729567427953,23.148353252746716
joint-H,138,development,299.8403260537213,231.68457545673985,-68.15575059698145,22.730681857906678
joint-H,139,development,301.64932546219416,232.02844850883238,-69.62087695336177,23.08007049135185
joint-H,140,development,302.6967495896069,233.04457181062673,-69.65217777898016,23.010546982553944
joint-H,141,development,304.8643713408573,233.2857718238559,-71.57859951700141,23.47883394907176
joint-H,142,development,305.7289126020368,234.6053976322779,-71.1235149697589,23.263588112891178
joint-H,143,development,307.2194961281701,235.91303259184275,-71.30646353632733,23.210266417004576
joint-H,144,development,310.1094631467019,236.18909068962134,-73.92037245708056,23.83686447585491
joint-H,145,development,311.165141530356,237.3290487178128,-73.83609281254317,23.72890885187409
joint-H,146,development,312.4278011806009,237.84250299794547,-74.58529818265544,23.87281090249101
joint-H,147,development,313.9852857311589,243.4500795694284,-70.53520616173051,22.46449415534851
joint-H,148,development,315.47561608947575,247.03098815634058,-68.44462793313517,21.695695148027788
joint-H,149,development,317.7348059423702,247.34723394004024,-70.38757200232996,22.1529308989512
joint-H,150,development,318.8531042563166,247.976937211716,-70.8761670446006,22.228470132009548
joint-H,151,development,321.1601343091136,250.54735474320273,-70.61277956591084,21.986782300304654
joint-H,152,development,322.14455867248296,251.31736775462645,-70.82719091785651,21.986151561810146
joint-H,153,development,323.4669695575121,255.5156372103907,-67.95133234712137,21.007193544390535
joint-H,154,development,324.8628660517396,255.8002615160551,-69.06260453568453,21.25900241386321
joint-H,155,development,327.44390126190547,257.47085394344185,-69.97304731846361,21.36947643513928
joint-H,156,development,329.03307168048093,258.13963119428445,-70.89344048619648,21.545992360014207
joint-H,157,development,329.9532397282339,258.52291704443206,-71.43032268380182,21.64861989008971
joint-H,158,development,331.4744675826634,258.92271643204464,-72.55175115061877,21.887583583651352
joint-H,159,development,333.64537852486984,259.8822562961268,-73.76312222874304,22.10824035833146
joint-H,160,development,334.2113548332444,260.8100178463633,-73.40133698688112,21.962550321937716
joint-H,161,development,336.84185042839067,261.4897599315826,-75.35209049680805,22.370168790183385
joint-H,162,development,338.3399928508066,263.30578261187435,-75.03421023893225,22.17716256559097
joint-H,163,development,339.85821672536355,263.6152478986239,-76.24296882673963,22.43375768912214
joint-H,164,development,341.04226111104657,263.8045151905422,-77.23774592050438,22.64755859548886
joint-H,165,development,342.0548775103636,263.9389186593228,-78.11595885104083,22.83725916133854
joint-H,166,development,344.6617029402523,266.9174198712426,-77.74428306900973,22.556693246097847
joint-H,167,development,346.34787056600993,267.7658935515419,-78.58197701446801,22.688742646532653
joint-H,168,development,347.2726775844205,268.49094468619256,-78.78173289822792,22.685842562168286
joint-H,169,development,349.31626087069617,268.6976837658015,-80.61857710489465,23.07896486237056
joint-H,170,development,350.4084193491921,269.9541909985913,-80.45422835060083,22.960129924967887
joint-H,171,development,351.87864902535927,270.2992538183589,-81.57939520700035,23.183957149136678
joint-H,172,development,353.4889004887188,270.93610574839084,-82.55279474032795,23.353716234426017
joint-H,173,development,356.0175749772649,271.3789842081498,-84.63859076911513,23.773711388972888
joint-H,174,development,357.1513022520396,272.42636240313806,-84.72493984890156,23.722422210044655
joint-H,175,development,357.95268510163226,272.91368290013855,-85.0390022014937,23.757051068732412
joint-H,176,development,359.74375495311443,273.0692850801347,-86.67446987297973,24.093391109534636
joint-H,177,development,361.28936169580464,274.3376919726995,-86.95166972310517,24.067044021162182
joint-H,178,development,363.33133057897385,275.76471993852357,-87.56661064045028,24.101034860085306
joint-H,179,development,364.736024114089,275.8004995042992,-88.93552460978981,24.38353185041324
joint-H,180,development,366.2127102883313,277.6639126917181,-88.54879759661321,24.179607946129405
joint-H,181,development,367.9935754817403,279.424136877445,-88.56943860429533,24.06820241042227
joint-H,182,development,368.96843809573437,280.98214918922207,-87.9862889065123,23.846562421602833
joint-H,183,development,370.050919212106,281.009470319133,-89.041448892973,24.06194506489961
joint-H,184,development,373.06192837211285,282.20727446803386,-90.85465390407899,24.353772656601794
joint-H,185,development,373.86487391090856,282.5174141957005,-91.34745971520806,24.433282206922716
joint-H,186,development,375.82591276673935,282.87343183441254,-92.95248093232681,24.73285576506238
joint-H,187,development,376.32409223066804,282.96330259553645,-93.3607896351316,24.80861352291685
joint-H,188,development,378.4366802499655,285.23515713214624,-93.20152311781925,24.628036335235173
joint-H,189,development,379.87297534653237,285.59684513835117,-94.2761302081812,24.81780393095336
joint-H,190,development,381.4844686171865,286.16204737339297,-95.32242124379354,24.987235152539867
joint-H,191,development,383.44352944953647,287.32015329287714,-96.12337615665933,25.06845696278981
joint-H,192,development,384.95611681486366,291.40167385943204,-93.55444295543163,24.30262538221327
joint-H,193,development,385.86130084597426,292.10626963636673,-93.75503120960752,24.297598905113336
joint-H,194,development,387.222890222388,292.4628159101074,-94.76007431228061,24.471712986248942
joint-H,195,development,388.84612835423223,294.38015918426146,-94.46596916997078,24.29392046920778
joint-H,196,development,391.45608356363806,294.61085489897937,-96.84522866465869,24.73974290628563
joint-H,197,development,392.2450833395191,297.1232581698151,-95.12182516970404,24.25060994005337
joint-H,198,development,393.427743844434,297.8697068996729,-95.55803694476111,24.288586262626637
joint-H,199,development,395.5828700109937,298.6983944044181,-96.88447560657562,24.491575078537423
joint-H,200,development,396.3818542225922,300.03208013567854,-96.34977408691367,24.30731201756968
joint-H,201,postfreeze-evaluation,397.9187362096142,300.5142896174198,-97.4044465921944,24.478477067961943
joint-H,202,postfreeze-evaluation,399.9851198761949,301.985146442904,-97.9999734332909,24.500904799564612
joint-H,203,postfreeze-evaluation,401.8392286005332,302.1969665212725,-99.64226207926072,24.796549213544978
joint-H,204,postfreeze-evaluation,402.86191776388614,303.09967460203364,-99.7622431618525,24.763383869984523
joint-H,205,postfreeze-evaluation,404.236441800208,303.4221771432788,-100.8142646569292,24.939430054343337
joint-H,206,postfreeze-evaluation,405.13438745990993,304.8681841610437,-100.26620329886623,24.7488750405785
joint-H,207,postfreeze-evaluation,407.5814603868962,306.385913911719,-101.1955464751772,24.828299692316097
joint-H,208,postfreeze-evaluation,408.9472455023511,307.3390166988086,-101.60822880354249,24.84629250374993
joint-H,209,postfreeze-evaluation,410.51386919336665,307.990828311783,-102.52304088158365,24.9743184275442
joint-H,210,postfreeze-evaluation,411.9722678042788,315.24011540374426,-96.73215240053452,23.480258250414654
joint-H,211,postfreeze-evaluation,413.26273607018504,317.7242442467753,-95.53849182340974,23.118099815122044
joint-H,212,postfreeze-evaluation,415.01880975515513,320.5188831974598,-94.49992655769535,22.770034595166084
joint-H,213,postfreeze-evaluation,415.4552149962946,321.25788124169236,-94.19733375460225,22.673282306840797
joint-H,214,postfreeze-evaluation,418.3877057895348,322.11995939589707,-96.26774639363771,23.00921969300506
joint-H,215,postfreeze-evaluation,419.8613648181523,324.2173751100309,-95.64398970812141,22.77989777638772
joint-H,216,postfreeze-evaluation,420.6438276250418,326.33296013004934,-94.31086749499246,22.42059940055993
joint-H,217,postfreeze-evaluation,422.07671005882673,328.812998393811,-93.26371166501576,22.096388983892805
joint-H,218,postfreeze-evaluation,423.7165796274818,330.76354526523033,-92.95303436225146,21.937549492156485
joint-H,219,postfreeze-evaluation,425.06988249446135,334.0867858383014,-90.98309665615994,21.404267957597643
joint-H,220,postfreeze-evaluation,427.2088250840746,335.36683880010156,-91.84198628397303,21.498148186872903
joint-H,221,postfreeze-evaluation,428.12791407661666,335.8639973807083,-92.26391669590834,21.550549184559134
joint-H,222,postfreeze-evaluation,430.3287454309386,343.61883265838225,-86.70991277255638,20.14969106600666
joint-H,223,postfreeze-evaluation,431.3013069307036,344.73206561105343,-86.56924131965019,20.071638997736475
joint-H,224,postfreeze-evaluation,432.1386417345886,345.71649385410535,-86.42214788048324,19.998708639798544
joint-H,225,postfreeze-evaluation,433.88921848092724,349.09142618398283,-84.79779229694441,19.543650472308734
joint-H,226,postfreeze-evaluation,436.16100643264696,350.91802884902665,-85.2429775836203,19.543924451390346
joint-H,227,postfreeze-evaluation,437.5816981676686,350.9992588983896,-86.582439269279,19.786576913941936
joint-H,228,postfreeze-evaluation,438.6217386562722,351.5991704382579,-87.02256821801433,19.84000348104268
joint-H,229,postfreeze-evaluation,439.91844221437066,354.07337493851236,-85.8450672758583,19.513859624467916
joint-H,230,postfreeze-evaluation,441.68319920118904,355.33474689523933,-86.3484523059497,19.549861181524708
joint-H,231,postfreeze-evaluation,442.90454630260945,357.2509033907824,-85.65364291182703,19.339075118299906
joint-H,232,postfreeze-evaluation,444.31933627755916,358.7112902839964,-85.60804599356277,19.267233947271833
joint-H,233,postfreeze-evaluation,446.8606226964295,362.65552897834544,-84.20509371808407,18.843704153204833
joint-H,234,postfreeze-evaluation,447.4417041944933,362.7030198885314,-84.7386843059619,18.938485955061495
joint-H,235,postfreeze-evaluation,449.1485456850233,365.0342772104189,-84.11426847460439,18.727494340723446
joint-H,236,postfreeze-evaluation,450.1269457803135,366.05834021151236,-84.06860556880116,18.676643635067165
joint-H,237,postfreeze-evaluation,451.4033084453888,370.25659866843824,-81.14670977695056,17.976542984679465
joint-H,238,postfreeze-evaluation,453.9867378066779,373.8155389172704,-80.17119888940755,17.659370244323526
joint-H,239,postfreeze-evaluation,454.9746837686168,376.2928196147744,-78.68186415384241,17.29367961797564
joint-H,240,postfreeze-evaluation,456.32842668924604,381.2065152457358,-75.12191144351027,16.46224671746504
secondary-mean,1,train,14.1347,14.1347,0.0,0.0
secondary-mean,2,train,21.022,20.80023592240884,-0.2217640775911569,1.0549142688191273
secondary-mean,3,train,25.0108,24.137719884692675,-0.8730801153073244,3.490812430259426
secondary-mean,4,train,30.4248,29.775206281379408,-0.6495937186205936,2.1350796673128287
secondary-mean,5,train,32.935,32.277150038385216,-0.6578499616147866,1.9974190424010523
secondary-mean,6,train,37.5861,38.30234149598034,0.7162414959803414,1.905602060283832
secondary-mean,7,train,40.9187,40.95410485731839,0.03540485731839027,0.08652488304464773
secondary-mean,8,train,43.327,41.33823018158039,-1.9887698184196054,4.590139678305919
secondary-mean,9,train,48.0051,42.30845190717114,-5.696648092828859,11.866756017233293
secondary-mean,10,train,49.7738,46.64377865785042,-3.1300213421495826,6.28849182129872
secondary-mean,11,train,52.9703,56.07233492459485,3.1020349245948466,5.856177753561612
secondary-mean,12,train,56.4462,57.74883267329916,1.3026326732991649,2.307742015050021
secondary-mean,13,train,59.347,59.7940022522791,0.4470022522790984,0.7532010923536124
secondary-mean,14,train,60.8317,60.39685386839396,-0.4348461316060366,0.7148347516279121
secondary-mean,15,train,65.1125,61.08693622904854,-4.025563770951457,6.182474595433224
secondary-mean,16,train,67.0798,65.402985746486,-1.67681425351401,2.4997305500523406
secondary-mean,17,train,69.5464,67.18326287782914,-2.363137122170869,3.3979287528482693
secondary-mean,18,train,72.0671,70.22124673801838,-1.8458532619816168,2.5612980985520672
secondary-mean,19,train,75.7046,72.59157110069268,-3.1130288993073236,4.112073637939205
secondary-mean,20,train,77.1448,75.01827148373955,-2.12652851626045,2.75654161558582
secondary-mean,21,train,79.3373,80.98542089221777,1.6481208922177757,2.077359441546127
secondary-mean,22,train,82.9103,83.71534218640348,0.8050421864034689,0.9709797050589237
secondary-mean,23,train,84.7354,86.65832762048385,1.922927620483847,2.269332086098428
secondary-mean,24,train,87.4252,90.97408536462953,3.548885364629527,4.059339143209883
secondary-mean,25,train,88.8091,91.74839924717011,2.939299247170112,3.309682506826566
secondary-mean,26,train,92.4918,99.56904371784674,7.077243717846741,7.651752607092456
secondary-mean,27,train,94.6513,99.912068039195,5.260768039195,5.558051542023194
secondary-mean,28,train,95.8706,100.99197836912603,5.121378369126035,5.341969664449826
secondary-mean,29,train,98.8311,101.68172663235684,2.8506266323568354,2.884341702517563
secondary-mean,30,train,101.3178,103.31461596415703,1.9968159641570224,1.9708441795587965
secondary-mean,31,train,103.7255,103.99294496378022,0.2674449637802212,0.2578391656634301
secondary-mean,32,train,105.4466,107.48442347786674,2.0378234778667377,1.9325644239517799
secondary-mean,33,train,107.1686,108.06869400752039,0.9000940075203943,0.8398859437562815
secondary-mean,34,train,111.0295,110.32123015953148,-0.7082698404685175,0.6379114023466894
secondary-mean,35,train,111.8746,114.8680550434506,2.993455043450595,2.6757235721518513
secondary-mean,36,train,114.3202,116.89055893783853,2.5703589378385345,2.248385620247808
secondary-mean,37,train,116.2266,119.14867049829533,2.9220704982953265,2.5141150978307256
secondary-mean,38,train,118.7907,119.81251985289563,1.0218198528956322,0.8601850590118857
secondary-mean,39,train,121.3701,120.49532975543825,-0.8747702445617449,0.7207460853717225
secondary-mean,40,train,122.9468,122.93535049615637,-0.011449503843621756,0.009312567585021941
secondary-mean,41,train,124.2568,125.91508781023464,1.65828781023464,1.3345650380781091
secondary-mean,42,train,127.5166,127.7897264120521,0.2731264120521075,0.21418890721059652
secondary-mean,43,train,129.5787,132.1888910953693,2.6101910953693164,2.014367404032697
secondary-mean,44,train,131.0876,133.98013667821334,2.8925366782133324,2.2065677289181678
secondary-mean,45,train,133.4977,134.44956557156885,0.9518655715688453,0.7130202030213594
secondary-mean,46,train,134.7565,140.43878883270327,5.682288832703279,4.216708531835777
secondary-mean,47,train,138.116,141.1905071152136,3.074507115213578,2.2260325488817934
secondary-mean,48,train,139.7362,142.3660236600407,2.6298236600406995,1.8819916814974929
secondary-mean,49,train,141.1237,144.74868130400975,3.6249813040097365,2.5686552322605887
secondary-mean,50,train,143.1118,144.7700097864087,1.6582097864087189,1.1586813850491147
secondary-mean,51,train,146.0009,146.2781561928498,0.27725619284979075,0.18990033133343065
secondary-mean,52,train,147.4427,148.89494527931745,1.4522452793174523,0.9849557009722776
secondary-mean,53,train,150.0515,151.16986201407437,1.1183620140743642,0.745318783267321
secondary-mean,54,train,150.9252,156.69623107450016,5.771031074500172,3.823769042214403
secondary-mean,55,train,153.0246,156.85592751785606,3.8313275178560673,2.503733071581999
secondary-mean,56,train,156.1129,158.30695945239208,2.194059452392082,1.405431231110358
secondary-mean,57,train,157.5975,160.87620729070807,3.27870729070807,2.0804310288602736
secondary-mean,58,train,158.8499,161.92406390429377,3.0741639042937834,1.935263355087906
secondary-mean,59,train,161.1889,164.95225016842164,3.7633501684216526,2.3347452389225642
secondary-mean,60,train,163.0306,164.97652352516147,1.9459235251614757,1.1935940401136202
secondary-mean,61,train,165.5373,166.75527140993708,1.2179714099370926,0.7357685608845214
secondary-mean,62,train,167.1844,167.91338390645979,0.7289839064597743,0.4360358421358537
secondary-mean,63,train,169.0945,171.58104962236683,2.486549622366823,1.4705088707005982
secondary-mean,64,train,169.9119,173.76230511005406,3.850405110054055,2.2661185650057796
secondary-mean,65,train,173.4115,176.01793604398918,2.6064360439891914,1.5030352911941778
secondary-mean,66,train,174.7541,176.3140820548045,1.5599820548044931,0.8926726496285313
secondary-mean,67,train,176.4414,177.18356648238264,0.7421664823826575,0.42063057898126943
secondary-mean,68,train,178.3774,180.122372815461,1.7449728154610114,0.9782477014806873
secondary-mean,69,train,179.9164,184.36368424511278,4.447284245112769,2.47186151185371
secondary-mean,70,train,182.207,184.90955564985705,2.702555649857061,1.4832337121279977
secondary-mean,71,train,184.8744,185.98957716528736,1.1151771652873492,0.6032079970441279
secondary-mean,72,train,185.9589,186.2017433642574,0.2428433642573964,0.13058980465973738
secondary-mean,73,train,187.2289,186.34579194955532,-0.8831080504446902,0.47167293641349717
secondary-mean,74,train,189.4161,186.55154915572297,-2.8645508442770335,1.5123058938902414
secondary-mean,75,train,192.0266,186.82321278332853,-5.203387216671473,2.7097220992672226
secondary-mean,76,train,193.0797,187.40009220514216,-5.679607794857844,2.9415872278949284
secondary-mean,77,train,195.2658,190.30058740562248,-4.965212594377533,2.542796841217219
secondary-mean,78,train,196.8764,191.40015783098278,-5.476242169017212,2.781563543937827
secondary-mean,79,train,198.0153,192.39351455880467,-5.621785441195328,2.8390661939735606
secondary-mean,80,train,201.2647,192.68713062197517,-8.577569378024833,4.26183497554456
secondary-mean,81,train,202.4935,193.8919121238382,-8.601587876161801,4.247834066852418
secondary-mean,82,train,204.1896,195.66998981782754,-8.519610182172471,4.172401621910455
secondary-mean,83,train,205.3946,195.7731007319666,-9.621499268033403,4.684397383394405
secondary-mean,84,train,207.9062,202.001394151327,-5.904805848673021,2.8401297549919247
secondary-mean,85,train,209.5765,203.3461146804653,-6.230385319534719,2.972845390363289
secondary-mean,86,train,211.3289,204.20713917710864,-7.1217608228913605,3.3699890658075446
secondary-mean,87,train,213.3479,205.78478711368754,-7.563112886312467,3.544967110673443
secondary-mean,88,train,214.547,209.40441081238453,-5.142589187615471,2.396952270418822
secondary-mean,89,train,216.1695,210.4693091208269,-5.700190879173107,2.6369080185563214
secondary-mean,90,train,219.0675,210.60336053283132,-8.464139467168678,3.8637129958431435
secondary-mean,91,train,220.7149,211.2774995443604,-9.43740045563959,4.275832966256283
secondary-mean,92,train,221.3952,217.9489560838209,-3.4462439161790996,1.5566028153180826
secondary-mean,93,train,224.007,219.6860300517911,-4.320969948208898,1.9289441616596346
secondary-mean,94,train,224.9833,220.32578178149097,-4.65751821850904,2.070161749120508
secondary-mean,95,train,227.4214,228.22637293621054,0.8049729362105325,0.35395654771737944
secondary-mean,96,train,229.3374,228.61599536926144,-0.7214046307385615,0.3145603947452799
secondary-mean,97,train,231.2882,229.02005871509454,-2.268141284905454,0.9806558591858356
secondary-mean,98,train,231.9872,231.7811723876069,-0.20602761239311462,0.0888099051986983
secondary-mean,99,train,233.6934,232.37437614216208,-1.3190238578379194,0.564424950742263
secondary-mean,100,train,236.5242,232.44336418419005,-4.080835815809962,1.7253354269076746
secondary-mean,101,development,237.7698204809252,233.76700772640655,-4.002812754518658,1.6834822629812174
secondary-mean,102,development,239.55547757332764,236.5348802925783,-3.0205972807493424,1.2609176426887343
secondary-mean,103,development,241.04915779621658,238.8282674736507,-2.2208903225658787,0.9213433238557189
secondary-mean,104,development,242.8232719342226,239.6418060935887,-3.1814658406338765,1.310198077511982
secondary-mean,105,development,244.07089849707816,240.61582089019953,-3.455077606878632,1.4156040839584132
secondary-mean,106,development,247.1369900748975,241.78859884771236,-5.348391227185147,2.16414031164022
secondary-mean,107,development,248.10199006014847,241.85335114619446,-6.248638913954011,2.5185767000253105
secondary-mean,108,development,249.5736896447072,242.23242618900346,-7.341263455703739,2.9415213863908303
secondary-mean,109,development,251.014947795016,244.3655461045509,-6.649401690465112,2.6490062639198486
secondary-mean,110,development,253.06998674799948,244.57029074224945,-8.499696005750025,3.3586345480840447
secondary-mean,111,development,255.30625645491403,245.51690206619713,-9.789354388716902,3.8343574202403685
secondary-mean,112,development,256.38071369443446,249.34288135740138,-7.03783233703308,2.74507088915474
secondary-mean,113,development,258.6104394915314,249.55533019253687,-9.055109298994523,3.501447705204123
secondary-mean,114,development,259.874406989678,251.95609262437762,-7.918314365300375,3.0469773676539393
secondary-mean,115,development,260.8050845045969,253.1537425596349,-7.651341944961985,2.9337395624382943
secondary-mean,116,development,263.57389390487015,255.41328580650287,-8.160608098367277,3.0961367142500946
secondary-mean,117,development,265.55785183887633,259.4158577887302,-6.141994050146138,2.3128647892033376
secondary-mean,118,development,266.6149737815011,259.67083364532857,-6.944140136172507,2.604557440147168
secondary-mean,119,development,267.92191508282406,259.75093432375144,-8.17098075907262,3.049762001196014
secondary-mean,120,development,269.9704490239976,260.2144403205353,-9.756008703462328,3.613732072799982
