census_id,census_schema,metric_control_id,group_source_lock,marked_word_cutoff,alphabet_order,canonical_marked_word,marked_length,inverse_marked_word,marked_cyclic_inverse_orbit_size,canonical_rule,marked_root_word,marked_root_length,marked_repetition_exponent,marked_class_status,exact_number_field,exact_psl_matrix_key_sha256,exact_inverse_paired_psl_key_sha256,exact_trace,exact_trace_squared,exact_trace_squared_key_sha256,absolute_trace_decimal,geodesic_length_decimal,bolza_systole_ratio_decimal,gamma_primitivity_status,gamma_primitivity_exact_margin_to_2sys,canonical_homology_vector,inverse_paired_homology_axis_key,homology_axis_multiplicity_within_proved_set,owner_distinctness_status,primitive_axis_owner_id,owner_credit_status,owner_counting_convention,marked_census_completeness,full_gamma_conjugacy_completeness,exact_matrix_collision_group_size,exact_inverse_pair_collision_group_size,trace_squared_isospectral_group_size,arithmetic_label,target_data_used,formal_route_a_tuple,route_b_invocation_allowed
B28R5-C0131,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f1*f2,4,f2^-1*f1^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f1*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",06a87316f01d0c27c89c130a665c319ce8413badc8a811fc1e90fec24ec64f52,be39b1b77182f11be9488958b95f3631673388d8ec95d4df012509a56bf4ba48,142+(100)*s,40164+(28400)*s,e23ee584b8b8b2df65b27c49b6f62d5506d72f05402c00e619187df864e0e18a,283.4213562373095048801688724,11.29384446479566897033688408324454512507857929903586991611941526215435,3.694249419788227246110827406,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-132+(-92)*s,"(1,2,1,0)","(-1,-2,-1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0132,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f1*f2^-1,4,f2*f1^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f1*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",7f16805780832a2bb0e6e30ccd9f6515338f718994b01728ce3268bbe1653d3d,7f16805780832a2bb0e6e30ccd9f6515338f718994b01728ce3268bbe1653d3d,62+(44)*s,7716+(5456)*s,bed0cae697c8453046958ea2049977452410366edd8129a96830ffe22304a4a7,124.2253967444161821472743039,9.644065648624525315276033326251562829492014770902773654743266329771103,3.154601963741078416743108567,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-52+(-36)*s,"(1,2,-1,0)","(-1,-2,1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0133,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f1*f3,4,f3^-1*f1^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f1*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",1fbb060d121f532b6a1834a26be7884cb283a216b2edb6679a3a9d3feb02f2af,9b1d0e16681130fee01855e1036f8dd76ca3581ff037c3ed7e43557266bbf8f9,66+(46)*s,8588+(6072)*s,7450501987547a374165eb7a98c538ac8e55f20565661b28abf7ffb0effabbc8,131.0538238691623722448776813,9.751099758308308849880584929139098593055107002203051555902331629329791,3.189613132774741982975775112,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-56+(-38)*s,"(1,2,0,1)","(-1,-2,0,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0134,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f1*f3^-1,4,f3*f1^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",dafd541b2ddcf596418c7d02d08817831cd75f9b2061a3dafa1cfdfa527914a5,dafd541b2ddcf596418c7d02d08817831cd75f9b2061a3dafa1cfdfa527914a5,138+(98)*s,38252+(27048)*s,933117a54a8cfd82b9a0821a6a5f817535c57f3982f658df3ae78cb219f00fd1,276.5929291125633147825654950,11.24506756758241828684121671730005315558823220028130857217745494472786,3.678294354638285724328068980,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-128+(-90)*s,"(1,2,0,-1)","(-1,-2,0,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0135,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2*f1,4,f1^-1*f2^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2*f1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",2dad1bbd3d6d95bc511a9f7dbbc0e5b3e8edc1267ada112f0c58b0e7392eeca4,2a503d13238ee73b3f1373618eddfbcec44528f4176392325a807d89b37dcf63,166+(116)*s,54468+(38512)*s,001a62559faac321bc54c0f1fdef4b5861a98daded43c9fbadb8d72247414a1b,330.0487732352790256609958920,11.59846252214618721401503437601658554444419405877900704829056274076744,3.793890873602469126089907681,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-156+(-108)*s,"(1,2,1,0)","(-1,-2,-1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,4,NONE,false,UNASSIGNED,false
B28R5-C0136,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2*f1^-1,4,f1*f2^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2*f1^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",dc3036325a8668b31a3d1d1f386196f08a1832d213906ec3df787abe8aaaf2ec,dc3036325a8668b31a3d1d1f386196f08a1832d213906ec3df787abe8aaaf2ec,-18+(-12)*s,612+(432)*s,396a97094fb3a83ead9193d77f064d120b29834a52fbb6379cf6f804f7820f72,34.97056274847714058562026469,7.107375874112204971256376819917671233917975533218221139749478266782192,2.324843349932825137741615046,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-4)*s,"(1,0,1,0)","(-1,0,-1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0137,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2*f2,4,f2^-1*f2^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",cb1a0a9f717772406fc494ad34ae9c64a4cc71adf4ac90158cb40cb9dbc7d3c8,f1e87ec655a6bff617be41bab54274d2fd4ea0a6ee5c5b252d02fd9f8626ea80,138+(98)*s,38252+(27048)*s,933117a54a8cfd82b9a0821a6a5f817535c57f3982f658df3ae78cb219f00fd1,276.5929291125633147825654950,11.24506756758241828684121671730005315558823220028130857217745494472786,3.678294354638285724328068980,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-128+(-90)*s,"(1,1,2,0)","(-1,-1,-2,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0138,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2*f3,4,f3^-1*f2^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",5b902310324e128c70544bbb7bb404aeb7b9c9e1451e201fb6986c9d64f26163,2bbf69f468f9fec6f9bda9a4ca7468e3b92c73c2e00357b44ef9a4a9b3e3c4b1,74+(52)*s,10884+(7696)*s,14e5510e7ba34bc2d39da17edeab0c0e097bcce32a6c65a0d8d6212373958b55,147.5391052434009425376878137,9.988094636657304960298037526313794299664587022485499199630720227796412,3.267134847772912933286729368,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-64+(-44)*s,"(1,1,1,1)","(-1,-1,-1,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0139,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2*f3^-1,4,f3*f2^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",4e3949d5ef8eefbecb4b8523a4fa275afdaa22a52499e0e8c66f317b18fb0391,4e3949d5ef8eefbecb4b8523a4fa275afdaa22a52499e0e8c66f317b18fb0391,74+(52)*s,10884+(7696)*s,14e5510e7ba34bc2d39da17edeab0c0e097bcce32a6c65a0d8d6212373958b55,147.5391052434009425376878137,9.988094636657304960298037526313794299664587022485499199630720227796412,3.267134847772912933286729368,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-64+(-44)*s,"(1,1,1,-1)","(-1,-1,-1,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0140,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2^-1*f1,4,f1^-1*f2*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2^-1*f1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",a3706f9cfa611f4421be1acd9a81e422ba639dbd127de3b7dfa34ce302532326,aeaada4939df496ba21ed27bd25ff76ad35a02f11ae04907317e44cd534f4710,38+(28)*s,3012+(2128)*s,273209ef0eae36c4afd7e48658684609a641c99115476f55177ed838e9d298aa,77.59797974644666136644728428,8.702750556431752051979376545144090682763621513313924500764208114586055,2.846695055335290556230986756,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-28+(-20)*s,"(1,2,-1,0)","(-1,-2,1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0141,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2^-1*f1^-1,4,f1*f2*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2^-1*f1^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",b3c2fa4734827ea19237136c6c13ef86f46a2cd75b8245b33d9e3b9d4194a1ac,b3c2fa4734827ea19237136c6c13ef86f46a2cd75b8245b33d9e3b9d4194a1ac,30+(20)*s,1700+(1200)*s,855cdde11fe03dd2d580e58d9e920f37be8256f8de5f537d75afd29120723875,58.28427124746190097603377448,8.130075528900082242722720979770595764183529365134606469718641784128146,2.659371385810649701785837983,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-20+(-12)*s,"(1,0,-1,0)","(-1,0,1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0142,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2^-1*f2^-1,4,f2*f2*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2^-1*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",ee95df6f34027c288212271ec041234b9e5be156c4df620db182518247eb663f,ee95df6f34027c288212271ec041234b9e5be156c4df620db182518247eb663f,58+(42)*s,6892+(4872)*s,b879da5c2ba13b3988278b446ff4d32d777149ce0bec85930e17841bbfd4412a,117.3969696196699920496709264,9.530977057138623692875566786753180653499064533349667985449272510937789,3.117610356075174682556980511,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-48+(-34)*s,"(1,1,-2,0)","(-1,-1,2,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0143,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2^-1*f3,4,f3^-1*f2*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2^-1*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",1a2c1267fb50b19ec974de2e1208066c06d39fb5f4f3795d20451357b8f6a80b,b2a901463550a10aa12d5943e1dcf8ef352a2dde880cc0d86858203ace67ef0a,-6+(-4)*s,68+(48)*s,50e493f48af5235e06f5baa82d7e82fcfc1adb451b8356f390e5e6777e11d92f,11.65685424949238019520675490,4.896904895356151580010619827271738280630497219493355211512821935593504,1.601791854387370333913690598,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,4+(4)*s,"(1,1,-1,1)","(-1,-1,1,-1)",2,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0143,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0144,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f2^-1*f3^-1,4,f3*f2*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f2^-1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",d7ea3183a93cc14415648c2dde8eb295a8c8095fe82a8656214550401d7eed43,d7ea3183a93cc14415648c2dde8eb295a8c8095fe82a8656214550401d7eed43,74+(52)*s,10884+(7696)*s,14e5510e7ba34bc2d39da17edeab0c0e097bcce32a6c65a0d8d6212373958b55,147.5391052434009425376878137,9.988094636657304960298037526313794299664587022485499199630720227796412,3.267134847772912933286729368,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-64+(-44)*s,"(1,1,-1,-1)","(-1,-1,1,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0145,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f3*f1,4,f1^-1*f3^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f3*f1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",2a3fa1feacd769ed9807d22c1f4da5f0c43595d2d225ba1acf64c85181d003dd,7ea448f4fe5c76c62613d64145ec4cf374ff3fce9588c4b282d47cdc181dc014,98+(70)*s,19404+(13720)*s,bbef7c30d18ccea619afb45e88ec4f16a3de7a2fde48fd88be3d9f2652185f0a,196.9949493661166534161182107,10.56630464227516599348298331895786447514276382725185276814517583005535,3.456269024751166256469409736,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-88+(-62)*s,"(1,2,0,1)","(-1,-2,0,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0146,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f3*f1^-1,4,f1*f3^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f3*f1^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",e659a703da237f6379ad072091fc8a5d680c50df7627f8dde895862a7d17eed2,e659a703da237f6379ad072091fc8a5d680c50df7627f8dde895862a7d17eed2,-30+(-22)*s,1868+(1320)*s,5511f0e85764dc4e816839b8d36242375801228350f26bbf9ebad5a471791319,61.11269837220809107363715193,8.224903623255259494645857897115585714419242633442943597320914874120617,2.690389931678110864988808937,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-20+(-14)*s,"(1,0,0,1)","(-1,0,0,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0147,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f1*f3*f2,4,f2^-1*f3^-1*f1^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f1*f3*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",ec6e8d84e5740b7a1574d0bbc1ea55cfd1fba6633f01e70f878895f77644b99d,34f5951f1ed0f9081f459e7aaa8866ed4dd25bd2568ee4518d98852a20351e0b,98+(68)*s,18852+(13328)*s,6a95c0b3e897de190fc1fb68fff1304ed18109ac38f7900e707a69ae4b8d0e7a,194.1665222413704633185148332,10.53737925428997950928429482988804115305952080916609705087592454622014,3.446807446090816091740820453,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-88+(-60)*s,"(1,1,1,1)","(-1,-1,-1,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
