schema_version,row_id,row_family,case_kind,group_token,object_x,h,object_y,k,sheet_a,subject_composable,subject_value,oracle_value,detected,negative_reason,oracle,status
paper17-open-groupoid-controls/1,GH-0530,PAIR,DIAGNOSTIC,D3,x20,d00,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0531,PAIR,DIAGNOSTIC,D3,x20,d00,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0532,PAIR,DIAGNOSTIC,D3,x20,d00,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0533,PAIR,DIAGNOSTIC,D3,x20,d00,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0534,PAIR,DIAGNOSTIC,D3,x20,d00,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0535,PAIR,DIAGNOSTIC,D3,x20,d00,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0536,PAIR,DIAGNOSTIC,D3,x20,d00,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0537,PAIR,DIAGNOSTIC,D3,x20,d00,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0538,PAIR,DIAGNOSTIC,D3,x20,d00,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0539,PAIR,DIAGNOSTIC,D3,x20,d00,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0540,PAIR,DIAGNOSTIC,D3,x20,d00,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0541,PAIR,DIAGNOSTIC,D3,x20,d00,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0542,PAIR,DIAGNOSTIC,D3,x20,d00,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0543,PAIR,DIAGNOSTIC,D3,x20,d00,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0544,PAIR,DIAGNOSTIC,D3,x20,d00,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0545,PAIR,DIAGNOSTIC,D3,x20,d00,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0546,PAIR,DIAGNOSTIC,D3,x20,d00,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0547,PAIR,DIAGNOSTIC,D3,x20,d10,x00,d00,,true,a(x20;d10),a(x20;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0548,PAIR,DIAGNOSTIC,D3,x20,d10,x00,d10,,true,a(x20;d20),a(x20;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0549,PAIR,DIAGNOSTIC,D3,x20,d10,x00,d20,,true,a(x20;d00),a(x20;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0550,PAIR,DIAGNOSTIC,D3,x20,d10,x00,d01,,true,a(x20;d11),a(x20;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0551,PAIR,DIAGNOSTIC,D3,x20,d10,x00,d11,,true,a(x20;d21),a(x20;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0552,PAIR,DIAGNOSTIC,D3,x20,d10,x00,d21,,true,a(x20;d01),a(x20;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0553,PAIR,DIAGNOSTIC,D3,x20,d10,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0554,PAIR,DIAGNOSTIC,D3,x20,d10,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0555,PAIR,DIAGNOSTIC,D3,x20,d10,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0556,PAIR,DIAGNOSTIC,D3,x20,d10,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0557,PAIR,DIAGNOSTIC,D3,x20,d10,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0558,PAIR,DIAGNOSTIC,D3,x20,d10,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0559,PAIR,DIAGNOSTIC,D3,x20,d10,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0560,PAIR,DIAGNOSTIC,D3,x20,d10,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0561,PAIR,DIAGNOSTIC,D3,x20,d10,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0562,PAIR,DIAGNOSTIC,D3,x20,d10,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0563,PAIR,DIAGNOSTIC,D3,x20,d10,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0564,PAIR,DIAGNOSTIC,D3,x20,d10,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0565,PAIR,DIAGNOSTIC,D3,x20,d10,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0566,PAIR,DIAGNOSTIC,D3,x20,d10,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0567,PAIR,DIAGNOSTIC,D3,x20,d10,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0568,PAIR,DIAGNOSTIC,D3,x20,d10,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0569,PAIR,DIAGNOSTIC,D3,x20,d10,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0570,PAIR,DIAGNOSTIC,D3,x20,d10,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0571,PAIR,DIAGNOSTIC,D3,x20,d10,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0572,PAIR,DIAGNOSTIC,D3,x20,d10,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0573,PAIR,DIAGNOSTIC,D3,x20,d10,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0574,PAIR,DIAGNOSTIC,D3,x20,d10,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0575,PAIR,DIAGNOSTIC,D3,x20,d10,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0576,PAIR,DIAGNOSTIC,D3,x20,d10,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0577,PAIR,DIAGNOSTIC,D3,x20,d10,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0578,PAIR,DIAGNOSTIC,D3,x20,d10,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0579,PAIR,DIAGNOSTIC,D3,x20,d10,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0580,PAIR,DIAGNOSTIC,D3,x20,d10,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0581,PAIR,DIAGNOSTIC,D3,x20,d10,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0582,PAIR,DIAGNOSTIC,D3,x20,d10,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0583,PAIR,DIAGNOSTIC,D3,x20,d20,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0584,PAIR,DIAGNOSTIC,D3,x20,d20,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0585,PAIR,DIAGNOSTIC,D3,x20,d20,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0586,PAIR,DIAGNOSTIC,D3,x20,d20,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0587,PAIR,DIAGNOSTIC,D3,x20,d20,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0588,PAIR,DIAGNOSTIC,D3,x20,d20,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0589,PAIR,DIAGNOSTIC,D3,x20,d20,x10,d00,,true,a(x20;d20),a(x20;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0590,PAIR,DIAGNOSTIC,D3,x20,d20,x10,d10,,true,a(x20;d00),a(x20;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0591,PAIR,DIAGNOSTIC,D3,x20,d20,x10,d20,,true,a(x20;d10),a(x20;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0592,PAIR,DIAGNOSTIC,D3,x20,d20,x10,d01,,true,a(x20;d21),a(x20;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0593,PAIR,DIAGNOSTIC,D3,x20,d20,x10,d11,,true,a(x20;d01),a(x20;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0594,PAIR,DIAGNOSTIC,D3,x20,d20,x10,d21,,true,a(x20;d11),a(x20;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0595,PAIR,DIAGNOSTIC,D3,x20,d20,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0596,PAIR,DIAGNOSTIC,D3,x20,d20,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0597,PAIR,DIAGNOSTIC,D3,x20,d20,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0598,PAIR,DIAGNOSTIC,D3,x20,d20,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0599,PAIR,DIAGNOSTIC,D3,x20,d20,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0600,PAIR,DIAGNOSTIC,D3,x20,d20,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0601,PAIR,DIAGNOSTIC,D3,x20,d20,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0602,PAIR,DIAGNOSTIC,D3,x20,d20,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0603,PAIR,DIAGNOSTIC,D3,x20,d20,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0604,PAIR,DIAGNOSTIC,D3,x20,d20,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0605,PAIR,DIAGNOSTIC,D3,x20,d20,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0606,PAIR,DIAGNOSTIC,D3,x20,d20,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0607,PAIR,DIAGNOSTIC,D3,x20,d20,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0608,PAIR,DIAGNOSTIC,D3,x20,d20,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0609,PAIR,DIAGNOSTIC,D3,x20,d20,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0610,PAIR,DIAGNOSTIC,D3,x20,d20,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0611,PAIR,DIAGNOSTIC,D3,x20,d20,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0612,PAIR,DIAGNOSTIC,D3,x20,d20,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0613,PAIR,DIAGNOSTIC,D3,x20,d20,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0614,PAIR,DIAGNOSTIC,D3,x20,d20,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0615,PAIR,DIAGNOSTIC,D3,x20,d20,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0616,PAIR,DIAGNOSTIC,D3,x20,d20,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0617,PAIR,DIAGNOSTIC,D3,x20,d20,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0618,PAIR,DIAGNOSTIC,D3,x20,d20,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0619,PAIR,DIAGNOSTIC,D3,x20,d01,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0620,PAIR,DIAGNOSTIC,D3,x20,d01,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0621,PAIR,DIAGNOSTIC,D3,x20,d01,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0622,PAIR,DIAGNOSTIC,D3,x20,d01,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0623,PAIR,DIAGNOSTIC,D3,x20,d01,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0624,PAIR,DIAGNOSTIC,D3,x20,d01,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0625,PAIR,DIAGNOSTIC,D3,x20,d01,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0626,PAIR,DIAGNOSTIC,D3,x20,d01,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0627,PAIR,DIAGNOSTIC,D3,x20,d01,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0628,PAIR,DIAGNOSTIC,D3,x20,d01,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0629,PAIR,DIAGNOSTIC,D3,x20,d01,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0630,PAIR,DIAGNOSTIC,D3,x20,d01,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0631,PAIR,DIAGNOSTIC,D3,x20,d01,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0632,PAIR,DIAGNOSTIC,D3,x20,d01,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0633,PAIR,DIAGNOSTIC,D3,x20,d01,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0634,PAIR,DIAGNOSTIC,D3,x20,d01,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0635,PAIR,DIAGNOSTIC,D3,x20,d01,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0636,PAIR,DIAGNOSTIC,D3,x20,d01,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0637,PAIR,DIAGNOSTIC,D3,x20,d01,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0638,PAIR,DIAGNOSTIC,D3,x20,d01,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0639,PAIR,DIAGNOSTIC,D3,x20,d01,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0640,PAIR,DIAGNOSTIC,D3,x20,d01,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0641,PAIR,DIAGNOSTIC,D3,x20,d01,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0642,PAIR,DIAGNOSTIC,D3,x20,d01,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0643,PAIR,DIAGNOSTIC,D3,x20,d01,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0644,PAIR,DIAGNOSTIC,D3,x20,d01,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0645,PAIR,DIAGNOSTIC,D3,x20,d01,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0646,PAIR,DIAGNOSTIC,D3,x20,d01,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0647,PAIR,DIAGNOSTIC,D3,x20,d01,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0648,PAIR,DIAGNOSTIC,D3,x20,d01,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0649,PAIR,DIAGNOSTIC,D3,x20,d01,x21,d00,,true,a(x20;d01),a(x20;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0650,PAIR,DIAGNOSTIC,D3,x20,d01,x21,d10,,true,a(x20;d21),a(x20;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0651,PAIR,DIAGNOSTIC,D3,x20,d01,x21,d20,,true,a(x20;d11),a(x20;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0652,PAIR,DIAGNOSTIC,D3,x20,d01,x21,d01,,true,a(x20;d00),a(x20;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0653,PAIR,DIAGNOSTIC,D3,x20,d01,x21,d11,,true,a(x20;d20),a(x20;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0654,PAIR,DIAGNOSTIC,D3,x20,d01,x21,d21,,true,a(x20;d10),a(x20;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0655,PAIR,DIAGNOSTIC,D3,x20,d11,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0656,PAIR,DIAGNOSTIC,D3,x20,d11,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0657,PAIR,DIAGNOSTIC,D3,x20,d11,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0658,PAIR,DIAGNOSTIC,D3,x20,d11,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0659,PAIR,DIAGNOSTIC,D3,x20,d11,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0660,PAIR,DIAGNOSTIC,D3,x20,d11,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
