N,anchor,index,gap,target,diagnostic_prediction,relative_error_percent,shape_ratio_to_N250,log_raw_gap_ratio,log_first_gap_ratio,log_original_prediction_ratio
250,50,64,0.8040375467592291,169.9119,170.1788686068348,0.15712178301508517,1.0,0.0,0.0,0.0
250,50,65,0.8066722074537651,173.4115,170.7365087045718,-1.5425685698054543,1.0,0.0,0.0,0.0
250,50,66,0.8121390778279736,174.7541,171.8936012046085,-1.636870777504787,1.0,0.0,0.0,0.0
250,50,67,0.8274653167473556,176.4414,175.1374820529733,-0.7390090687484288,1.0,0.0,0.0,0.0
250,50,68,0.8518431720423347,178.3774,180.29718616117336,1.0762496600877482,1.0,0.0,0.0,0.0
250,50,69,0.8687623294203561,179.9164,183.87821676351024,2.2020320346061992,1.0,0.0,0.0,0.0
250,50,70,0.8781158904934436,182.207,185.8579482415722,2.0037365422690647,1.0,0.0,0.0,0.0
250,50,71,0.8802570884304242,184.8744,186.31114429422837,0.7771461566492504,1.0,0.0,0.0,0.0
250,50,72,0.8806747017555363,185.9589,186.39953439922928,0.23695257351451413,1.0,0.0,0.0,0.0
250,50,73,0.8820052396328979,187.2289,186.68114989283475,-0.2925563880176921,1.0,0.0,0.0,0.0
250,50,74,0.8822943888009558,189.4161,186.74234986847898,-1.4115749038867436,1.0,0.0,0.0,0.0
250,50,75,0.8846639436597084,192.0266,187.24387889108453,-2.490655517993584,1.0,0.0,0.0,0.0
250,50,76,0.8866958532251132,193.0797,187.6739434724536,-2.7997539500767825,1.0,0.0,0.0,0.0
250,50,77,0.8909919244594402,195.2658,188.5832300412947,-3.422294103066333,1.0,0.0,0.0,0.0
250,50,78,0.8947676485501859,196.8764,189.3823823402446,-3.806458092364245,1.0,0.0,0.0,0.0
250,50,79,0.8977796803217313,198.0153,190.01989505486281,-4.037771296024692,1.0,0.0,0.0,0.0
250,50,80,0.9022304120266025,201.2647,190.96191634362032,-5.119021694504644,1.0,0.0,0.0,0.0
250,50,81,0.9145839715654454,202.4935,193.57661362244897,-4.403542028534761,1.0,0.0,0.0,0.0
250,50,82,0.9174748456758302,204.1896,194.18848266684003,-4.897956278458835,1.0,0.0,0.0,0.0
250,50,83,0.9324199818797272,205.3946,197.35170107698207,-3.915827837254694,1.0,0.0,0.0,0.0
250,50,84,0.9518060384925544,207.9062,201.45486416235838,-3.1030031031501877,1.0,0.0,0.0,0.0
250,50,85,0.9542509010716032,209.5765,201.97233246875615,-3.6283493288817494,1.0,0.0,0.0,0.0
250,50,86,0.9672858215468292,211.3289,204.7312434521984,-3.121984994859478,1.0,0.0,0.0,0.0
250,50,87,0.9733937032150024,213.3479,206.02400943814487,-3.432839302310984,1.0,0.0,0.0,0.0
250,50,88,1.0062611372007915,214.547,212.98057850914915,-0.7301064525958614,1.0,0.0,0.0,0.0
250,50,89,1.0081347586611216,216.1695,213.37714056225428,-1.2917453376844172,1.0,0.0,0.0,0.0
250,50,90,1.0160706474000438,219.0675,215.0568140705661,-1.8307991506882082,1.0,0.0,0.0,0.0
250,50,91,1.02491827864905,220.7149,216.9294627819045,-1.7150800503706345,1.0,0.0,0.0,0.0
250,50,92,1.036396156440965,221.3952,219.3588173120612,-0.9197953198347494,1.0,0.0,0.0,0.0
250,50,93,1.039826477299787,224.007,220.08486316037474,-1.7508992306603217,1.0,0.0,0.0,0.0
250,50,94,1.0406856685329586,224.9833,220.26671560317098,-2.0964153325286965,1.0,0.0,0.0,0.0
250,50,95,1.0778189728216159,227.4214,228.12617905353812,0.3099000593339581,1.0,0.0,0.0,0.0
250,50,96,1.0800039377681578,229.3374,228.5886386290229,-0.32648899437121576,1.0,0.0,0.0,0.0
250,50,97,1.0816129458276844,231.2882,228.92919383350701,-1.019942291259552,1.0,0.0,0.0,0.0
250,50,98,1.0822839252993433,231.9872,229.07121024530963,-1.2569614852415876,1.0,0.0,0.0,0.0
250,50,99,1.0837071762603312,233.6934,229.37244896141283,-1.8489829146168304,1.0,0.0,0.0,0.0
250,50,100,1.0965093671575765,236.5242,232.08210147871543,-1.8780735845569196,1.0,0.0,0.0,0.0
250,100,1,0.06662192369085673,14.1347,14.370782115878121,1.6702308211573007,1.0,0.0,0.0,0.0
250,100,2,0.07909808467084822,21.022,17.061971159263315,-18.83754562237981,1.0,0.0,0.0,0.0
250,100,3,0.11826221401469539,25.0108,25.50992850390748,1.995651894011714,1.0,0.0,0.0,0.0
250,100,4,0.13953910585522067,30.4248,30.09949241626352,-1.0692184787951993,1.0,0.0,0.0,0.0
250,100,5,0.1679782728708581,32.935,36.23400565300578,10.016716723867551,1.0,0.0,0.0,0.0
250,100,6,0.17307233751090045,37.5861,37.33282851747216,-0.6738434754546049,1.0,0.0,0.0,0.0
250,100,7,0.1931323331051722,40.9187,41.659899997251685,1.8113967385368641,1.0,0.0,0.0,0.0
250,100,8,0.19758536183830522,43.327,42.62044724858214,-1.6307446890342276,1.0,0.0,0.0,0.0
250,100,9,0.20349937948756747,48.0051,43.89613930847187,-8.55942533507509,1.0,0.0,0.0,0.0
250,100,10,0.22244935535073473,49.7738,47.98377231490366,-3.596325145149337,1.0,0.0,0.0,0.0
250,100,11,0.25392126529117753,52.9703,54.7724679194215,3.40222335803554,1.0,0.0,0.0,0.0
250,100,12,0.25634998824017785,56.4462,55.296359251077945,-2.037056079810603,1.0,0.0,0.0,0.0
250,100,13,0.2766165886487304,59.347,59.66799673264237,0.5408811441898846,1.0,0.0,0.0,0.0
250,100,14,0.2905053664667001,60.8317,62.66389641281442,3.011910587431255,1.0,0.0,0.0,0.0
250,100,15,0.2914217963977901,65.1125,62.86157630757811,-3.456976298593796,1.0,0.0,0.0,0.0
250,100,16,0.31227755512277966,67.0798,67.3602990687055,0.41815728237933825,1.0,0.0,0.0,0.0
250,100,17,0.31550566469091024,69.5464,68.05662329172029,-2.142133465254449,1.0,0.0,0.0,0.0
250,100,18,0.3265148517015035,72.0671,70.43137651164126,-2.2697229226078686,1.0,0.0,0.0,0.0
250,100,19,0.3363374407721178,75.7046,72.55017284064874,-4.166757580584611,1.0,0.0,0.0,0.0
250,100,20,0.3682811349719568,77.1448,79.44063537745969,2.9760079453957773,1.0,0.0,0.0,0.0
250,100,21,0.38081729531529085,79.3373,82.14476667363374,3.5386466058634976,1.0,0.0,0.0,0.0
250,100,22,0.3996888492162469,82.9103,86.21548355291696,3.9864571143958685,1.0,0.0,0.0,0.0
250,100,23,0.40903928184589056,84.7354,88.23243266764581,4.127003197773082,1.0,0.0,0.0,0.0
250,100,24,0.42225736433321437,87.4252,91.08365900413636,4.184673302590513,1.0,0.0,0.0,0.0
250,100,25,0.43662827006367166,88.8091,94.18355680982776,6.051696064736341,1.0,0.0,0.0,0.0
250,100,26,0.4681479852961896,92.4918,100.98256432667623,9.180018473720079,1.0,0.0,0.0,0.0
250,100,27,0.4717650589657705,94.6513,101.7627906354185,7.513357592995014,1.0,0.0,0.0,0.0
250,100,28,0.47652328796778143,95.8706,102.78917156915813,7.216572723189521,1.0,0.0,0.0,0.0
250,100,29,0.47722969275957006,98.8311,102.94154767579101,4.159062962762741,1.0,0.0,0.0,0.0
250,100,30,0.49378308440852514,101.3178,106.51222188462624,5.1268601219393215,1.0,0.0,0.0,0.0
250,100,31,0.4944612023162911,103.7255,106.65849632645411,2.82765214576369,1.0,0.0,0.0,0.0
250,100,32,0.5114311678277481,105.4466,110.31902822599433,4.620754226304429,1.0,0.0,0.0,0.0
250,100,33,0.5128837580822623,107.1686,110.63236138863515,3.2320674046643783,1.0,0.0,0.0,0.0
250,100,34,0.5388683317518108,111.0295,116.23740288085962,4.6905578074832555,1.0,0.0,0.0,0.0
250,100,35,0.546809362737358,111.8746,117.95033489702712,5.430843906505246,1.0,0.0,0.0,0.0
250,100,36,0.5473197361457718,114.3202,118.06042575966997,3.271710301127857,1.0,0.0,0.0,0.0
250,100,37,0.5512061995748212,116.2266,118.89876119110187,2.299096068457534,1.0,0.0,0.0,0.0
250,100,38,0.5645121965366204,118.7907,121.7689512513567,2.5071417639231823,1.0,0.0,0.0,0.0
250,100,39,0.5736915636100015,121.3701,123.74900041333143,1.9600382741148243,1.0,0.0,0.0,0.0
250,100,40,0.5812693985973372,122.9468,125.38358869118423,1.981986266567518,1.0,0.0,0.0,0.0
250,100,41,0.5849481337000455,124.2568,126.17711577197477,1.545441192735344,1.0,0.0,0.0,0.0
250,100,42,0.5937334875847267,127.5166,128.07217372727308,0.43568737503437605,1.0,0.0,0.0,0.0
250,100,43,0.6143498829686251,129.5787,132.51926425938663,2.2693268719215682,1.0,0.0,0.0,0.0
250,100,44,0.6223729333313806,131.0876,134.24988838850794,2.412347459643728,1.0,0.0,0.0,0.0
250,100,45,0.6227443531546495,133.4977,134.33000605935882,0.6234609730046389,1.0,0.0,0.0,0.0
250,100,46,0.6418072067353275,134.7565,138.44198752338863,2.7349237501631793,1.0,0.0,0.0,0.0
250,100,47,0.6491872112408892,138.116,140.03390248002896,1.3886171624061965,1.0,0.0,0.0,0.0
250,100,48,0.6655960643423544,139.7362,143.57339878438094,2.746030580752121,1.0,0.0,0.0,0.0
250,100,49,0.6668207114647906,141.1237,143.83756313134623,1.9230385338155216,1.0,0.0,0.0,0.0
250,100,50,0.676154810090658,143.1118,145.85098889525688,1.9140202941035525,1.0,0.0,0.0,0.0
250,100,51,0.6950670837791062,146.0009,149.9304892974622,2.6914829274766117,1.0,0.0,0.0,0.0
250,100,52,0.6981598793844697,147.4427,150.5976254188967,2.1397637311963966,1.0,0.0,0.0,0.0
250,100,53,0.7003555073292524,150.0515,151.07123664255965,0.6795911020947141,1.0,0.0,0.0,0.0
250,100,54,0.7163446244416356,150.9252,154.52019316494318,2.3819701182726214,1.0,0.0,0.0,0.0
250,100,55,0.7243624550086647,153.0246,156.2496913501872,2.1075639800314456,1.0,0.0,0.0,0.0
250,100,56,0.7474353171209458,156.1129,161.22665772756,3.275679157558408,1.0,0.0,0.0,0.0
250,100,57,0.7560354183304376,157.5975,163.08175547630708,3.4799127373892884,1.0,0.0,0.0,0.0
250,100,58,0.759520836021462,158.8499,163.83358273444753,3.1373533974195396,1.0,0.0,0.0,0.0
250,100,59,0.7639868452408738,161.1889,164.7969299610674,2.238386117820406,1.0,0.0,0.0,0.0
250,100,60,0.7807496528954427,163.0306,168.41277656393643,3.3013290535251913,1.0,0.0,0.0,0.0
250,100,61,0.8020562942177136,165.5373,173.00875763293615,4.5134586784586705,1.0,0.0,0.0,0.0
250,100,62,0.8023409139374245,167.1844,173.07015195707524,3.5205150463052943,1.0,0.0,0.0,0.0
250,100,63,0.803356975080872,169.0945,173.28932295214662,2.48075659004084,1.0,0.0,0.0,0.0
250,100,64,0.8040375467592291,169.9119,173.43612668824542,2.0741494199319885,1.0,0.0,0.0,0.0
250,100,65,0.8066722074537651,173.4115,174.00444013062116,0.3419266488215447,1.0,0.0,0.0,0.0
250,100,66,0.8121390778279736,174.7541,175.18367961593015,0.24581947772907858,1.0,0.0,0.0,0.0
250,100,67,0.8274653167473556,176.4414,178.48964900204916,1.160866441804007,1.0,0.0,0.0,0.0
250,100,68,0.8518431720423347,178.3774,183.74811089399586,3.01086959110059,1.0,0.0,0.0,0.0
250,100,69,0.8687623294203561,179.9164,187.3976831487995,4.158199668734752,1.0,0.0,0.0,0.0
250,100,70,0.8781158904934436,182.207,189.41530708912035,3.9561087604320107,1.0,0.0,0.0,0.0
250,100,71,0.8802570884304242,184.8744,189.87717740619644,2.7060411859059066,1.0,0.0,0.0,0.0
250,100,72,0.8806747017555363,185.9589,189.96725931574505,2.15550818796253,1.0,0.0,0.0,0.0
250,100,73,0.8820052396328979,187.2289,190.25426498704948,1.6158643174475047,1.0,0.0,0.0,0.0
250,100,74,0.8822943888009558,189.4161,190.3166363426475,0.47542756008993575,1.0,0.0,0.0,0.0
250,100,75,0.8846639436597084,192.0266,190.82776473252656,-0.6243068759606437,1.0,0.0,0.0,0.0
250,100,76,0.8866958532251132,193.0797,191.26606083726077,-0.9393215147626787,1.0,0.0,0.0,0.0
250,100,77,0.8909919244594402,195.2658,192.19275133556107,-1.5737772126193847,1.0,0.0,0.0,0.0
250,100,78,0.8947676485501859,196.8764,193.00719957169366,-1.965294178635087,1.0,0.0,0.0,0.0
250,100,79,0.8977796803217313,198.0153,193.65691440904715,-2.2010347639565477,1.0,0.0,0.0,0.0
250,100,80,0.9022304120266025,201.2647,194.61696617644623,-3.30298051449349,1.0,0.0,0.0,0.0
250,100,81,0.9145839715654454,202.4935,197.28170929182107,-2.5738064225167414,1.0,0.0,0.0,0.0
250,100,82,0.9174748456758302,204.1896,197.90528963389508,-3.077683861521318,1.0,0.0,0.0,0.0
250,100,83,0.9324199818797272,205.3946,201.1290526863541,-2.0767572826383445,1.0,0.0,0.0,0.0
250,100,84,0.9518060384925544,207.9062,205.31075114588464,-1.2483749181676038,1.0,0.0,0.0,0.0
250,100,85,0.9542509010716032,209.5765,205.8381239006824,-1.7837763772739812,1.0,0.0,0.0,0.0
250,100,86,0.9672858215468292,211.3289,208.64984100024404,-1.2677201271364051,1.0,0.0,0.0,0.0
250,100,87,0.9733937032150024,213.3479,209.96735078951673,-1.5845242491176528,1.0,0.0,0.0,0.0
250,100,88,1.0062611372007915,214.547,217.05707000431337,1.169939455836426,1.0,0.0,0.0,0.0
250,100,89,1.0081347586611216,216.1695,217.46122233559367,0.5975506885077106,1.0,0.0,0.0,0.0
250,100,90,1.0160706474000438,219.0675,219.17304513572927,0.048179276126888965,1.0,0.0,0.0,0.0
250,100,91,1.02491827864905,220.7149,221.08153672343994,0.1661132635086887,1.0,0.0,0.0,0.0
250,100,92,1.036396156440965,221.3952,223.55738959231954,0.9766199051829261,1.0,0.0,0.0,0.0
250,100,93,1.039826477299787,224.007,224.29733210551433,0.1296084968390826,1.0,0.0,0.0,0.0
250,100,94,1.0406856685329586,224.9833,224.48266524097102,-0.22252085333844673,1.0,0.0,0.0,0.0
250,100,95,1.0778189728216159,227.4214,232.4925604167858,2.2298519034645823,1.0,0.0,0.0,0.0
250,100,96,1.0800039377681578,229.3374,232.96387156239743,1.581282234122052,1.0,0.0,0.0,0.0
250,100,97,1.0816129458276844,231.2882,233.310945062608,0.8745561004011488,1.0,0.0,0.0,0.0
250,100,98,1.0822839252993433,231.9872,233.45567969735347,0.6330003109453768,1.0,0.0,0.0,0.0
250,100,99,1.0837071762603312,233.6934,233.76268418361659,0.029647471266449236,1.0,0.0,0.0,0.0
250,100,100,1.0965093671575765,236.5242,236.52420000000004,1.2016406537007209e-14,1.0,0.0,0.0,0.0
260,1,1,0.20020593033232714,14.1347,14.1347,0.0,1.0,1.100312780557596,1.100312780557596,0.0
260,1,2,0.20602635588119078,21.022,14.545626733633519,-30.807598070433258,0.8667563751237571,0.9573154413183389,1.100312780557596,-0.14299733923925725
260,1,3,0.2337852994932792,25.0108,16.505430519777565,-34.00678698891053,0.6578265911216941,0.6814988588394525,1.100312780557596,-0.41881392171814374
260,1,4,0.27131615860746905,30.4248,19.15513941421825,-37.0410342410854,0.6470233513315758,0.66493988712766,1.100312780557596,-0.4353728934299361
260,1,5,0.29301211166317387,32.935,20.686891181747956,-37.18873179976331,0.5804605269321098,0.5563793020071114,1.100312780557596,-0.5439334785504847
260,1,6,0.3076330077224796,37.5861,21.7191382245125,-42.21497249112704,0.5914874077889248,0.5751978961602365,1.100312780557596,-0.5251148843973596
260,1,7,0.31217431580289734,40.9187,22.039758234208165,-46.13768708632443,0.5378763048068458,0.4801861185864434,1.100312780557596,-0.6201266619711527
260,1,8,0.31255719828807926,43.327,22.06679004617456,-49.06919462188806,0.5263988959081652,0.45861678414547125,1.100312780557596,-0.641695996412125
260,1,9,0.32758450559825114,48.0051,23.127730050721418,-51.82234793652879,0.5356739088379114,0.4760830984748965,1.100312780557596,-0.6242296820826996
260,1,10,0.40459690357395317,49.7738,28.56486740154937,-42.61063571286626,0.6052455907451109,0.5981918123528174,1.100312780557596,-0.5021209682047789
260,1,11,0.4291416765834324,52.9703,30.29774815328935,-42.80238519832934,0.5623955182442973,0.5247628730577603,1.100312780557596,-0.575549907499836
260,1,12,0.43923658191244286,56.4462,31.010456603619033,-45.061923382585476,0.5701714043131995,0.5384945265214715,1.100312780557596,-0.5618182540361247
260,1,13,0.44257879135629175,59.347,31.246419283383585,-47.349622923848585,0.5324178512496183,0.46998611730443735,1.100312780557596,-0.6303266632531589
260,1,14,0.45265867320581243,60.8317,31.95806706395592,-47.46478059308564,0.5185097386197617,0.44351631136327846,1.100312780557596,-0.6567964691943178
260,1,15,0.47732582824597003,65.1125,33.69958808567271,-48.2440574610517,0.5450459725164775,0.4934276459224116,1.100312780557596,-0.6068851346351846
260,1,16,0.4779643404167224,67.0798,33.74466755941734,-49.69474035489472,0.509324956566751,0.42564373596732163,1.100312780557596,-0.6746690445902743
260,1,17,0.48598166469988335,69.5464,34.31069711387203,-50.66502778882584,0.5125697289225599,0.43199425976744843,1.100312780557596,-0.6683185207901475
260,1,18,0.48947190977015786,72.0671,34.55711122814386,-52.04870013065066,0.49884435731524784,0.40485163948530983,1.100312780557596,-0.6954611410722863
260,1,19,0.5248741832935817,75.7046,37.05654026474089,-51.05113789024592,0.5193022779456175,0.4450436389857577,1.100312780557596,-0.6552691415718382
260,1,20,0.5460318666648885,77.1448,38.550289758834275,-50.028660701908265,0.49337682652967085,0.39383073766394777,1.100312780557596,-0.7064820428936484
260,1,21,0.5579319830897109,79.3373,39.390447567100644,-50.350657802697285,0.48753390611081504,0.3819173405913463,1.100312780557596,-0.7183954399662498
260,1,22,0.5618249095347867,82.9103,39.665291310899214,-52.15878930494859,0.46775580869906574,0.3405038850364433,1.100312780557596,-0.7598088955211528
260,1,23,0.579660467889946,84.7354,40.92449610200706,-51.70318886556615,0.4715729623599448,0.3486313368732338,1.100312780557596,-0.7516814436843624
260,1,24,0.5909350791417491,87.4252,41.72049274104933,-52.27864192355371,0.46569628112571465,0.3360911659740676,1.100312780557596,-0.7642216145835286
260,1,25,0.6024146803437258,88.8091,42.53096183574716,-52.10968038664151,0.459117584146603,0.3218638534402269,1.100312780557596,-0.7784489271173691
260,1,26,0.6096063897435577,92.4918,43.03870231418888,-53.46754813487371,0.4333178532059451,0.2640290323479869,1.100312780557596,-0.8362837482096093
260,1,27,0.6446693553463749,94.6513,45.51417593818929,-51.913839600523936,0.454727778628733,0.3122564527522314,1.100312780557596,-0.7880563278053646
260,1,28,0.6478839143050621,95.8706,45.74112639084538,-52.288682462772336,0.45243198356239744,0.307194940848086,1.100312780557596,-0.79311783970951
260,1,29,0.6525079899450983,98.8311,46.067589856941154,-53.38755730034255,0.45498660160819476,0.3128254730778811,1.100312780557596,-0.7874873074797151
260,1,30,0.6645389891266955,101.3178,46.91698809329632,-53.693242358898125,0.44784165840102763,0.2969972304462936,1.100312780557596,-0.8033155501113024
260,1,31,0.6734117242237918,103.7255,47.54341034047326,-54.164202302738225,0.45319872957387786,0.30888822749033684,1.100312780557596,-0.7914245530672593
260,1,32,0.7213781403626935,105.4466,50.92987796944468,-51.700786967579155,0.46937074520265915,0.3439504592381982,1.100312780557596,-0.756362321319398
260,1,33,0.7383843381462682,107.1686,52.13052923593056,-51.356526784962604,0.4790752790340975,0.36441524537330183,1.100312780557596,-0.7358975351842943
260,1,34,0.7521496766945521,111.0295,53.10237322904035,-52.17273496769746,0.46447446428939415,0.33346408369901975,1.100312780557596,-0.7668486968585765
260,1,35,0.7597940969963712,111.8746,53.642075461940074,-52.05160468780217,0.46238123856983177,0.3289472440832983,1.100312780557596,-0.7713655364742978
260,1,36,0.7615798195021579,114.3202,53.768148909717794,-52.96706189307069,0.46303577810277474,0.330361827196203,1.100312780557596,-0.7699509533613931
260,1,37,0.7663040312769542,116.2266,54.10168206761362,-53.45154889877737,0.4626230289133401,0.3294700316152372,1.100312780557596,-0.770842748942359
260,1,38,0.7751000608720755,118.7907,54.72268884454468,-53.93352438823521,0.4569036974371771,0.3170301425548767,1.100312780557596,-0.7832826380027195
260,1,39,0.783046021781427,121.3701,55.28368008730645,-54.45032995168789,0.45420201345836064,0.31109956421454793,1.100312780557596,-0.7892132163430482
260,1,40,0.789051166726157,122.9468,55.7076481591282,-54.68963148359437,0.45171856268942523,0.30561683856414973,1.100312780557596,-0.7946959419934465
260,1,41,0.7905087180825952,124.2568,55.810552459333735,-55.0845084861885,0.4497068835406905,0.30115350219670184,1.100312780557596,-0.7991592783608943
260,1,42,0.7964958385533496,127.5166,56.23324798876934,-55.90123326000744,0.4464082350172577,0.2937913600917101,1.100312780557596,-0.806521420465886
260,1,43,0.816997575861242,129.5787,57.68068716224859,-55.48598098125032,0.44253254879457193,0.285071519916192,1.100312780557596,-0.8152412606414039
260,1,44,0.81732886062494,131.0876,57.70407613350269,-55.98052284617104,0.437004962181932,0.27250205171397657,1.100312780557596,-0.8278107288436195
260,1,45,0.8213266948092546,133.4977,57.9863264482223,-56.56380113798043,0.4388805872499251,0.27678486682876097,1.100312780557596,-0.8235279137288353
260,1,46,0.8332920828714574,134.7565,58.831092486681186,-56.342668081553626,0.4320488935173101,0.2610962628534777,1.100312780557596,-0.8392165177041184
260,1,47,0.841376341390033,138.116,59.401847652089295,-56.99133507190385,0.43128124368686027,0.25931791642566865,1.100312780557596,-0.8409948641319276
260,1,48,0.8624053226549098,139.7362,60.88651067376532,-56.42753225451578,0.43116243304884505,0.2590423955030352,1.100312780557596,-0.841270385054561
260,1,49,0.8646690987885837,141.1237,61.046335092869825,-56.74267674893032,0.431500287168394,0.25982567761064146,1.100312780557596,-0.8404871029469546
260,1,50,0.8755958443341587,143.1118,61.81777213275505,-56.804559698952104,0.43092112087772777,0.2584825607252559,1.100312780557596,-0.8418302198323403
260,1,51,0.8775647071192729,146.0009,61.95677543182097,-57.564114035036106,0.42013867150065176,0.23314232859832118,1.100312780557596,-0.867170451959275
260,1,52,0.879254731710505,147.4427,62.0760925297213,-57.89815804395788,0.41908301265820314,0.23062652277687545,1.100312780557596,-0.8696862577807205
260,1,53,0.8849350821320154,150.0515,62.47712984649632,-58.36287551507561,0.4204681416334682,0.2339262150587677,1.100312780557596,-0.8663865654988284
260,1,54,0.8943191889395621,150.9252,63.13965534847548,-58.16493511456305,0.41544235751733644,0.22190137584348713,1.100312780557596,-0.8784114047141092
