orbit_id,reverse_partner_id,self_reversing,primitive_period,repetition,total_period,primitive_action,direct_repeated_action,action_repetition_error,primitive_length,repeated_length,primitive_trace,repeated_trace,trace_repetition_relative_error,primitive_orientation,repeated_orientation,primitive_maslov,repeated_maslov,negative_symbol_count,symbol_count_maslov_match,maslov_repetition_defect,maslov_mod4,maslov_phase_real,maslov_phase_imag,hessian_signature,minimum_absolute_hessian_eigenvalue,diagonal_dominance_margin,hessian_determinant_sign,hill_expected_sign,hill_sign_match,hill_logabs_error,maslov_orientation_parity_ok,reversal_action_error,reversal_length_error,reversal_trace_error,reversal_orientation_mismatch,reversal_maslov_mismatch
--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|--|+-|++|-+,True,19,1,19,5.7535730062675885,5.7535730062675885,0.0,34.53507361011914,34.53507361011914,996304062062645.6,996304062062645.6,2.50927412142058e-16,1,1,15,15,15,True,0,3,0.0,1.0,-11,4.073531762412417,2.9648386276575405,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|--|+-|++|-+,False,19,1,19,6.320329881500973,6.320329881500973,0.0,35.06208273904888,35.06208273904888,-1687598215988608.5,-1687598215988608.5,7.406976306073778e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,4.074075040458749,2.9658115081995264,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+,True,19,1,19,4.8131099302182205,4.81310993021822,8.881784197001252e-16,33.955052521089286,33.955052521089286,557817253002603.4,557817253002603.4,4.481754529002229e-16,1,1,15,15,15,True,0,3,0.0,1.0,-11,3.7620559497247745,2.531383416338943,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,19,1,19,4.818723075889196,4.818723075889195,8.881784197001252e-16,33.93668331057556,33.93668331057556,547664128389721.1,547664128389721.1,3.4236312053393033e-16,1,1,15,15,15,True,0,3,0.0,1.0,-11,3.5425557274436303,2.453725259380418,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+,False,19,1,19,5.358325300473437,5.358325300473437,0.0,34.54277141575856,34.54277141575856,-1004003011581167.1,-1004003011581167.1,1.245016185789544e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,3.5423594813605157,2.4509682479817796,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+,False,19,1,19,5.358325300473437,5.358325300473437,0.0,34.54277141575856,34.54277141575856,-1004003011581167.1,-1004003011581167.1,3.7350485573686316e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,3.5423594813605157,2.4509682479817796,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|--|--|+-|-+,False,19,1,19,6.320329881500973,6.320329881500973,0.0,35.06208273904888,35.06208273904888,-1687598215988608.5,-1687598215988608.5,1.0369766828503287e-15,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,4.0740750404587605,2.9658115081995264,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|--|--|+-|-+,True,19,1,19,6.887474036780389,6.887474036780388,8.881784197001252e-16,35.58726456771272,35.58726456771272,2853334107489840.0,2853334107489840.0,0.0,1,1,17,17,17,True,0,1,0.0,-1.0,-15,4.464445340294963,2.9667845129302375,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|+-|++|-+,True,19,1,19,5.7569823869810275,5.756982386981028,8.881784197001252e-16,34.521672728077675,34.521672728077675,983041770525378.5,983041770525378.5,1.2715634650315498e-16,1,1,15,15,15,True,0,3,0.0,1.0,-11,4.069356868899113,2.954931995577459,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|+-|++|-+,False,19,1,19,6.3208880581791025,6.3208880581791025,0.0,35.05933033158064,35.05933033158064,-1682959644603174.5,-1682959644603174.5,1.4854782810846754e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,4.073477429675156,2.95864626805605,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|-+|--|+-|-+,True,19,1,19,5.391813992954507,5.391813992954506,8.881784197001252e-16,34.440804722571386,34.440804722571386,-906674587360220.5,-906674587360220.5,0.0,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,3.506431934888274,2.454345501131825,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|--|+-|-+,False,19,1,19,6.3208880581791025,6.3208880581791025,0.0,35.05933033158064,35.05933033158064,-1682959644603174.5,-1682959644603174.5,1.4854782810846754e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,4.073477429675156,2.95864626805605,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|--|+-|-+,True,19,1,19,6.887565439083091,6.887565439083091,0.0,35.5867211132157,35.5867211132157,2851783871517128.5,2851783871517128.5,5.259865640526295e-16,1,1,17,17,17,True,0,1,0.0,-1.0,-15,4.439175498535644,2.9656118960822537,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|+-|++|-+,True,19,1,19,5.781303993495559,5.781303993495558,8.881784197001252e-16,34.44919131811007,34.44919131811007,914310475205291.0,914310475205291.0,6.835752372405753e-16,1,1,15,15,15,True,0,3,0.0,1.0,-11,4.016774718876038,2.8827262330651804,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|+-|++|-+,False,19,1,19,6.32488527469605,6.32488527469605,0.0,35.04364995990625,35.04364995990625,-1656776032732791.2,-1656776032732791.2,1.508954711202782e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,4.069153335159658,2.9071575614437597,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|--|+-|-+,False,19,1,19,6.32488527469605,6.32488527469605,0.0,35.04364995990625,35.04364995990625,-1656776032732791.2,-1656776032732791.2,1.508954711202782e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,4.069153335159663,2.9071575614437597,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|--|+-|-+,True,19,1,19,6.888219449637218,6.8882194496372176,8.881784197001252e-16,35.58350691768056,35.58350691768056,2842632395725125.0,2842632395725125.0,1.7589330254306602e-16,1,1,17,17,17,True,0,1,0.0,-1.0,-15,4.365325400118869,2.9572144697436666,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|++|-+,False,19,1,19,6.353503398026707,6.353503398026707,0.0,34.95709216870751,34.95709216870751,-1519400385486779.5,-1519400385486779.5,1.645385919261209e-16,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,3.7699713113506137,2.5322841183614324,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+|--|+-|-+,False,19,1,19,6.353503398026707,6.353503398026706,8.881784197001252e-16,34.95709216870751,34.95709216870751,-1519400385486779.5,-1519400385486779.5,0.0,-1,-1,16,16,16,True,0,0,1.0,0.0,-13,3.7699713113506172,2.5322841183614324,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|--|+-|-+,True,19,1,19,6.892907023265064,6.892907023265065,8.881784197001252e-16,35.565138245645926,35.565138245645926,2790893654267430.5,2790893654267430.5,3.583081707434265e-16,1,1,17,17,17,True,0,1,0.0,-1.0,-15,4.154953436552425,2.896743398877179,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+|--|+-|-+,True,19,1,19,6.9266390319466735,6.926639031946673,8.881784197001252e-16,35.460707150107076,35.460707150107076,2514139895493447.0,2514139895493447.0,3.977503407000076e-16,1,1,17,17,17,True,0,1,0.0,-1.0,-15,3.541508686882439,2.450438186979939,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+,--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|+-|++|-+,True,19,1,19,7.893962591557727,7.893962591557727,0.0,35.95874661672605,35.95874661672605,4136997246149338.0,4136997246149338.0,4.834424296176589e-16,1,1,17,17,17,True,0,1,0.0,-1.0,-15,4.074171993903831,2.966441370609413,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+,--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|--|+-|-+,True,19,1,19,8.461182593057568,8.46118259305757,1.7763568394002505e-15,36.48347840272844,36.48347840272844,-6991548117898759.0,-6991548117898759.0,7.151491938101258e-16,-1,-1,18,18,18,True,0,2,-1.0,0.0,-17,4.479804788577265,2.9669750829341375,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+,--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+,True,20,1,20,0.1968741431290939,0.19687414312909374,1.6653345369377348e-16,32.2540359923278,32.2540359923278,101800485819551.5,101800485819551.5,0.0,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.5086233605723605,2.469455485353553,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+,--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+,True,20,1,20,0.1977106306975465,0.1977106306975465,0.0,32.250760158921715,32.250760158921715,101467550006207.66,101467550006207.66,3.079802360270664e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.4943015141279568,2.469446375764811,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,False,20,1,20,0.5484558279277343,0.5484558279277341,2.220446049250313e-16,32.37618347811487,32.37618347811487,-115026479937824.64,-115026479937824.64,1.0867062963898952e-15,-1,-1,11,11,11,True,0,3,0.0,1.0,-2,3.768156735550972,2.5335540732754644,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,False,20,1,20,0.552539943826282,0.5525399438262817,3.3306690738754696e-16,32.36399015524777,32.36399015524777,-113632441183749.06,-113632441183749.06,1.3750474633149552e-16,-1,-1,11,11,11,True,0,3,0.0,1.0,-2,3.727606685083454,2.546294995223527,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+,True,20,1,20,0.552547055360627,0.5525470553606273,3.3306690738754696e-16,32.36394672086112,32.36394672086112,-113627505735547.7,-113627505735547.7,8.250643133731207e-16,-1,-1,11,11,11,True,0,3,0.0,1.0,-2,3.7267403263626258,2.5463184272879165,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,0.552539943826282,0.5525399438262817,3.3306690738754696e-16,32.36399015524777,32.36399015524777,-113632441183749.06,-113632441183749.06,5.500189853259821e-16,-1,-1,11,11,11,True,0,3,0.0,1.0,-2,3.7276066850834546,2.546294995223527,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,0.7470296081809897,0.7470296081809897,0.0,32.825508222610964,32.825508222610964,-180275656901590.1,-180275656901590.1,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.4867114520400047,2.4563937907444107,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+,--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+,False,20,1,20,1.1018725333099921,1.101872533309992,2.220446049250313e-16,32.938615920811195,32.938615920811195,201864121432213.4,201864121432213.4,0.0,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.5433174598617403,2.455803499921606,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+,False,20,1,20,1.0969044413646727,1.0969044413646725,2.220446049250313e-16,32.95455833602951,32.95455833602951,205108112895591.3,205108112895591.3,3.047173469526051e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7681324585505434,2.5335557861181366,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+,--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,1.1009814265938325,1.1009814265938322,2.220446049250313e-16,32.94240865100327,32.94240865100327,202631191305288.3,202631191305288.3,1.5422107425168373e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7284682443564034,2.5342103107531875,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,1.1019135030851441,1.1019135030851441,0.0,32.9383931009476,32.9383931009476,201819147106983.8,201819147106983.8,1.5484160174076277e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.543259754289317,2.455805529774512,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,1.1010312378735003,1.1010312378735005,2.220446049250313e-16,32.94212799419528,32.94212799419528,202574329461642.72,202574329461642.72,4.627930905616128e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7271048734866548,2.5334169962105424,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,True,20,1,20,1.1059606124508414,1.1059606124508412,2.220446049250313e-16,32.92656789516745,32.92656789516745,199446649445152.34,199446649445152.34,6.267340180832413e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.5434908625802,2.4688361059178954,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,0.5484558279277343,0.5484558279277338,4.440892098500626e-16,32.37618347811487,32.37618347811487,-115026479937824.64,-115026479937824.64,5.433531481949476e-16,-1,-1,11,11,11,True,0,3,0.0,1.0,-2,3.7681567355509693,2.5335540732754644,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,True,20,1,20,1.0969447187411614,1.0969447187411614,0.0,32.954337390466854,32.954337390466854,205062800174189.62,205062800174189.62,1.5239234016825498e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7680137424598805,2.5335510402742436,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.0970116277717181,1.0970116277717181,0.0,32.954180284038046,32.954180284038046,205030586020564.38,205030586020564.38,9.144977031924102e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.765811800808433,2.5338908302355367,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+,--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.1010312378735003,1.1010312378735003,0.0,32.94212799419528,32.94212799419528,202574329461642.72,202574329461642.72,1.542643635205376e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7271048734866543,2.5334169962105424,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,0.742213938768294,0.7422139387682941,1.1102230246251565e-16,32.84061824230205,32.84061824230205,-183020309283246.56,-183020309283246.56,1.707460779756238e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.493841883574444,2.456736414233676,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+,--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+,True,20,1,20,1.0969132821911685,1.0969132821911685,0.0,32.95450052536619,32.95450052536619,205096255802270.66,205096255802270.66,1.0665723718081556e-15,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.762367241874652,2.5334149696023553,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,False,20,1,20,1.0970116277717181,1.0970116277717183,2.220446049250313e-16,32.954180284038046,32.954180284038046,205030586020564.38,205030586020564.38,3.048325677308034e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7658118008084327,2.5338908302355367,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,1.1009814265938325,1.1009814265938327,2.220446049250313e-16,32.94240865100327,32.94240865100327,202631191305288.3,202631191305288.3,1.2337685940134699e-15,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.728468244356402,2.5342103107531875,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.0969044413646727,1.0969044413646727,0.0,32.95455833602951,32.95455833602951,205108112895591.3,205108112895591.3,7.617933673815128e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7681324585505376,2.5335557861181366,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|++|-+,--|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,1.1019135030851441,1.101913503085144,2.220446049250313e-16,32.9383931009476,32.9383931009476,201819147106983.8,201819147106983.8,4.645248052222883e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.5432597542893176,2.455805529774512,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,0.7422503299917759,0.7422503299917758,1.1102230246251565e-16,32.840221788197084,32.840221788197084,-182947764511625.3,-182947764511625.3,1.7081378437949832e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.507962985188533,2.456150218546476,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+,False,20,1,20,1.1018725333099921,1.1018725333099921,0.0,32.938615920811195,32.938615920811195,201864121432213.4,201864121432213.4,6.192284151989604e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.543317459861734,2.455803499921606,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+,False,20,1,20,0.7422503299917759,0.7422503299917758,1.1102230246251565e-16,32.840221788197084,32.840221788197084,-182947764511625.3,-182947764511625.3,1.7081378437949832e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.507962985188533,2.456150218546476,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+,False,20,1,20,0.742213938768294,0.742213938768294,0.0,32.84061824230205,32.84061824230205,-183020309283246.56,-183020309283246.56,1.707460779756238e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.4938418835744427,2.456736414233676,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+,False,20,1,20,0.7470296081809897,0.7470296081809896,1.1102230246251565e-16,32.825508222610964,32.825508222610964,-180275656901590.1,-180275656901590.1,3.466912897403439e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.486711452040008,2.4563937907444107,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|--|+-|++|-+,--|--|+-|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|--|+-|++|-+,True,20,1,20,1.6512730679921197,1.6512730679921197,0.0,33.5129242993233,33.5129242993233,-358490866739139.4,-358490866739139.4,1.743419590253577e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.507257409115036,2.4564162208334217,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,True,20,1,20,1.0978203298181586,1.097820329818159,4.440892098500626e-16,32.950459356916156,32.950459356916156,204269099748268.75,204269099748268.75,4.589534105527117e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.543121306096641,2.452969558807177,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+,False,20,1,20,1.6463020212144603,1.64630202121446,4.440892098500626e-16,33.52865886566032,33.52865886566032,-364176175703288.75,-364176175703288.75,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.543120813532351,2.4529668352392573,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,1.6464092590896513,1.6464092590896513,0.0,33.52828517267262,33.52828517267262,-364040111044926.06,-364040111044926.06,3.4336875582529915e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.543156679481118,2.4530413045698047,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
