variant,seed,s,theta,cutoff,degree,coefficient_real,coefficient_imag,coefficient_abs
orientation_fallback,,0.0,0.0,16,16,7.173333141949432e-15,-0.0,7.173333141949432e-15
orientation_fallback,,0.0,0.0,20,0,1.0,0.0,1.0
orientation_fallback,,0.0,0.0,20,1,-0.43472087194499137,0.0,0.43472087194499137
orientation_fallback,,0.0,0.0,20,2,0.023183239132145525,-0.0,0.023183239132145525
orientation_fallback,,0.0,0.0,20,3,0.08624434240777135,-0.0,0.08624434240777135
orientation_fallback,,0.0,0.0,20,4,-0.048317435530897124,0.0,0.048317435530897124
orientation_fallback,,0.0,0.0,20,5,0.003140067125293214,-0.0,0.003140067125293214
orientation_fallback,,0.0,0.0,20,6,-7.381181141896212e-05,0.0,7.381181141896212e-05
orientation_fallback,,0.0,0.0,20,7,1.4551117544952985e-05,-0.0,1.4551117544952985e-05
orientation_fallback,,0.0,0.0,20,8,3.1794803660635816e-06,-0.0,3.1794803660635816e-06
orientation_fallback,,0.0,0.0,20,9,-6.430213862603529e-09,0.0,6.430213862603529e-09
orientation_fallback,,0.0,0.0,20,10,-6.775887412800459e-09,0.0,6.775887412800459e-09
orientation_fallback,,0.0,0.0,20,11,-1.939902195635163e-10,0.0,1.939902195635163e-10
orientation_fallback,,0.0,0.0,20,12,7.140484141736781e-11,-0.0,7.140484141736781e-11
orientation_fallback,,0.0,0.0,20,13,2.4658759963990563e-12,-0.0,2.4658759963990563e-12
orientation_fallback,,0.0,0.0,20,14,-4.681339355758269e-13,0.0,4.681339355758269e-13
orientation_fallback,,0.0,0.0,20,15,1.2270273659797647e-14,-0.0,1.2270273659797647e-14
orientation_fallback,,0.0,0.0,20,16,7.173333141949432e-15,-0.0,7.173333141949432e-15
orientation_fallback,,0.0,0.0,20,17,2.0264064960566109e-16,-0.0,2.0264064960566109e-16
orientation_fallback,,0.0,0.0,20,18,-1.402500683978585e-17,0.0,1.402500683978585e-17
orientation_fallback,,0.0,0.0,20,19,5.0018410052402295e-18,-0.0,5.0018410052402295e-18
orientation_fallback,,0.0,0.0,20,20,8.72595475160149e-19,-0.0,8.72595475160149e-19
orientation_fallback,,0.0,1.0,8,0,1.0,0.0,1.0
orientation_fallback,,0.0,1.0,8,1,-0.3754855210664754,-0.21907272759075014,0.43472087194499137
orientation_fallback,,0.0,1.0,8,2,0.011408270542578244,0.02018202021318937,0.023183239132145508
orientation_fallback,,0.0,1.0,8,3,0.08631019448941482,0.004117549724528669,0.0864083554324151
orientation_fallback,,0.0,1.0,8,4,-0.046687729774504846,-0.004508154621992569,0.04690487788698505
orientation_fallback,,0.0,1.0,8,5,0.002508641964135866,0.0019162115287070945,0.003156762760641578
orientation_fallback,,0.0,1.0,8,6,-6.063819400056504e-05,-2.2273451958043644e-05,6.459951419149714e-05
orientation_fallback,,0.0,1.0,8,7,1.4321727520396656e-05,-2.1554076562514777e-06,1.4483012854137581e-05
orientation_fallback,,0.0,1.0,8,8,3.1605197787575685e-06,5.4449422876826255e-08,3.160988771186859e-06
orientation_fallback,,0.0,1.0,12,0,1.0,0.0,1.0
orientation_fallback,,0.0,1.0,12,1,-0.3754855210664754,-0.21907272759075014,0.43472087194499137
orientation_fallback,,0.0,1.0,12,2,0.011408270542578244,0.02018202021318937,0.023183239132145508
orientation_fallback,,0.0,1.0,12,3,0.08631019448941482,0.004117549724528669,0.0864083554324151
orientation_fallback,,0.0,1.0,12,4,-0.046687729774504846,-0.004508154621992569,0.04690487788698505
orientation_fallback,,0.0,1.0,12,5,0.002508641964135866,0.0019162115287070945,0.003156762760641578
orientation_fallback,,0.0,1.0,12,6,-6.063819400056504e-05,-2.2273451958043644e-05,6.459951419149714e-05
orientation_fallback,,0.0,1.0,12,7,1.4321727520396656e-05,-2.1554076562514777e-06,1.4483012854137581e-05
orientation_fallback,,0.0,1.0,12,8,3.1605197787575685e-06,5.4449422876826255e-08,3.160988771186859e-06
orientation_fallback,,0.0,1.0,12,9,-5.812144649244844e-09,-5.760269811943915e-09,8.183014953557022e-09
orientation_fallback,,0.0,1.0,12,10,-8.022607504492783e-09,5.548862116316888e-10,8.041774050481826e-09
orientation_fallback,,0.0,1.0,12,11,-3.3739352048666853e-10,1.025434180631615e-10,3.526323017740495e-10
orientation_fallback,,0.0,1.0,12,12,4.874247480515879e-11,4.1502245266566e-11,6.40176945250119e-11
orientation_fallback,,0.0,1.0,16,0,1.0,0.0,1.0
orientation_fallback,,0.0,1.0,16,1,-0.3754855210664754,-0.21907272759075014,0.43472087194499137
orientation_fallback,,0.0,1.0,16,2,0.011408270542578244,0.02018202021318937,0.023183239132145508
orientation_fallback,,0.0,1.0,16,3,0.08631019448941482,0.004117549724528669,0.0864083554324151
orientation_fallback,,0.0,1.0,16,4,-0.046687729774504846,-0.004508154621992569,0.04690487788698505
orientation_fallback,,0.0,1.0,16,5,0.002508641964135866,0.0019162115287070945,0.003156762760641578
orientation_fallback,,0.0,1.0,16,6,-6.063819400056504e-05,-2.2273451958043644e-05,6.459951419149714e-05
orientation_fallback,,0.0,1.0,16,7,1.4321727520396656e-05,-2.1554076562514777e-06,1.4483012854137581e-05
orientation_fallback,,0.0,1.0,16,8,3.1605197787575685e-06,5.4449422876826255e-08,3.160988771186859e-06
orientation_fallback,,0.0,1.0,16,9,-5.812144649244844e-09,-5.760269811943915e-09,8.183014953557022e-09
orientation_fallback,,0.0,1.0,16,10,-8.022607504492783e-09,5.548862116316888e-10,8.041774050481826e-09
orientation_fallback,,0.0,1.0,16,11,-3.3739352048666853e-10,1.025434180631615e-10,3.526323017740495e-10
orientation_fallback,,0.0,1.0,16,12,4.874247480515879e-11,4.1502245266566e-11,6.40176945250119e-11
orientation_fallback,,0.0,1.0,16,13,-1.5082695042164444e-12,5.102800948379887e-12,5.321038847456011e-12
orientation_fallback,,0.0,1.0,16,14,-9.734357978818792e-13,3.0013849684385245e-13,1.0186561588119997e-12
orientation_fallback,,0.0,1.0,16,15,-4.121377808619329e-14,2.715652952078179e-14,4.935638357650486e-14
orientation_fallback,,0.0,1.0,16,16,-9.866176242147046e-17,6.207743534166789e-15,6.208527517000604e-15
orientation_fallback,,0.0,1.0,20,0,1.0,0.0,1.0
orientation_fallback,,0.0,1.0,20,1,-0.3754855210664754,-0.21907272759075014,0.43472087194499137
orientation_fallback,,0.0,1.0,20,2,0.011408270542578244,0.02018202021318937,0.023183239132145508
orientation_fallback,,0.0,1.0,20,3,0.08631019448941482,0.004117549724528669,0.0864083554324151
orientation_fallback,,0.0,1.0,20,4,-0.046687729774504846,-0.004508154621992569,0.04690487788698505
orientation_fallback,,0.0,1.0,20,5,0.002508641964135866,0.0019162115287070945,0.003156762760641578
orientation_fallback,,0.0,1.0,20,6,-6.063819400056504e-05,-2.2273451958043644e-05,6.459951419149714e-05
orientation_fallback,,0.0,1.0,20,7,1.4321727520396656e-05,-2.1554076562514777e-06,1.4483012854137581e-05
orientation_fallback,,0.0,1.0,20,8,3.1605197787575685e-06,5.4449422876826255e-08,3.160988771186859e-06
orientation_fallback,,0.0,1.0,20,9,-5.812144649244844e-09,-5.760269811943915e-09,8.183014953557022e-09
orientation_fallback,,0.0,1.0,20,10,-8.022607504492783e-09,5.548862116316888e-10,8.041774050481826e-09
orientation_fallback,,0.0,1.0,20,11,-3.3739352048666853e-10,1.025434180631615e-10,3.526323017740495e-10
orientation_fallback,,0.0,1.0,20,12,4.874247480515879e-11,4.1502245266566e-11,6.40176945250119e-11
orientation_fallback,,0.0,1.0,20,13,-1.5082695042164444e-12,5.102800948379887e-12,5.321038847456011e-12
orientation_fallback,,0.0,1.0,20,14,-9.734357978818792e-13,3.0013849684385245e-13,1.0186561588119997e-12
orientation_fallback,,0.0,1.0,20,15,-4.121377808619329e-14,2.715652952078179e-14,4.935638357650486e-14
orientation_fallback,,0.0,1.0,20,16,-9.866176242147046e-17,6.207743534166789e-15,6.208527517000604e-15
orientation_fallback,,0.0,1.0,20,17,-9.051583411135898e-16,7.715473640136965e-16,1.1893683018325272e-15
orientation_fallback,,0.0,1.0,20,18,-1.5262329040441953e-16,5.0129292113947834e-17,1.606449958813448e-16
orientation_fallback,,0.0,1.0,20,19,-1.0796549429791918e-17,4.531626267810507e-18,1.1709018584879365e-17
orientation_fallback,,0.0,1.0,20,20,-1.1908859721921836e-18,8.301664036920992e-19,1.4516837315969328e-18
orientation_fallback,,0.5,0.0,8,0,1.0,0.0,1.0
orientation_fallback,,0.5,0.0,8,1,-0.16255734582344916,0.0,0.16255734582344916
orientation_fallback,,0.5,0.0,8,2,0.003241651549018912,-0.0,0.003241651549018912
orientation_fallback,,0.5,0.0,8,3,0.0075151561424278215,-0.0,0.0075151561424278215
orientation_fallback,,0.5,0.0,8,4,-0.0019995302801474905,0.0,0.0019995302801474905
orientation_fallback,,0.5,0.0,8,5,5.7059868407121424e-05,-0.0,5.7059868407121424e-05
orientation_fallback,,0.5,0.0,8,6,-5.218433576842247e-07,0.0,5.218433576842247e-07
orientation_fallback,,0.5,0.0,8,7,2.8132248976932338e-08,-0.0,2.8132248976932338e-08
orientation_fallback,,0.5,0.0,8,8,6.152029894240092e-09,-0.0,6.152029894240092e-09
orientation_fallback,,0.5,0.0,12,0,1.0,0.0,1.0
orientation_fallback,,0.5,0.0,12,1,-0.16255734582344916,0.0,0.16255734582344916
orientation_fallback,,0.5,0.0,12,2,0.003241651549018912,-0.0,0.003241651549018912
orientation_fallback,,0.5,0.0,12,3,0.0075151561424278215,-0.0,0.0075151561424278215
orientation_fallback,,0.5,0.0,12,4,-0.0019995302801474905,0.0,0.0019995302801474905
orientation_fallback,,0.5,0.0,12,5,5.7059868407121424e-05,-0.0,5.7059868407121424e-05
orientation_fallback,,0.5,0.0,12,6,-5.218433576842247e-07,0.0,5.218433576842247e-07
orientation_fallback,,0.5,0.0,12,7,2.8132248976932338e-08,-0.0,2.8132248976932338e-08
orientation_fallback,,0.5,0.0,12,8,6.152029894240092e-09,-0.0,6.152029894240092e-09
orientation_fallback,,0.5,0.0,12,9,7.430522411770252e-12,-0.0,7.430522411770252e-12
orientation_fallback,,0.5,0.0,12,10,-4.635206714653074e-12,0.0,4.635206714653074e-12
orientation_fallback,,0.5,0.0,12,11,-5.713405793208416e-14,0.0,5.713405793208416e-14
orientation_fallback,,0.5,0.0,12,12,7.84564227317395e-15,-0.0,7.84564227317395e-15
orientation_fallback,,0.5,0.0,16,0,1.0,0.0,1.0
orientation_fallback,,0.5,0.0,16,1,-0.16255734582344916,0.0,0.16255734582344916
orientation_fallback,,0.5,0.0,16,2,0.003241651549018912,-0.0,0.003241651549018912
orientation_fallback,,0.5,0.0,16,3,0.0075151561424278215,-0.0,0.0075151561424278215
orientation_fallback,,0.5,0.0,16,4,-0.0019995302801474905,0.0,0.0019995302801474905
orientation_fallback,,0.5,0.0,16,5,5.7059868407121424e-05,-0.0,5.7059868407121424e-05
orientation_fallback,,0.5,0.0,16,6,-5.218433576842247e-07,0.0,5.218433576842247e-07
orientation_fallback,,0.5,0.0,16,7,2.8132248976932338e-08,-0.0,2.8132248976932338e-08
orientation_fallback,,0.5,0.0,16,8,6.152029894240092e-09,-0.0,6.152029894240092e-09
orientation_fallback,,0.5,0.0,16,9,7.430522411770252e-12,-0.0,7.430522411770252e-12
orientation_fallback,,0.5,0.0,16,10,-4.635206714653074e-12,0.0,4.635206714653074e-12
orientation_fallback,,0.5,0.0,16,11,-5.713405793208416e-14,0.0,5.713405793208416e-14
orientation_fallback,,0.5,0.0,16,12,7.84564227317395e-15,-0.0,7.84564227317395e-15
orientation_fallback,,0.5,0.0,16,13,3.489003028737037e-17,-0.0,3.489003028737037e-17
orientation_fallback,,0.5,0.0,16,14,-1.5664988231158775e-17,0.0,1.5664988231158775e-17
orientation_fallback,,0.5,0.0,16,15,2.2742637532147627e-20,-0.0,2.2742637532147627e-20
orientation_fallback,,0.5,0.0,16,16,2.4907258850597658e-20,-0.0,2.4907258850597658e-20
orientation_fallback,,0.5,0.0,20,0,1.0,0.0,1.0
orientation_fallback,,0.5,0.0,20,1,-0.16255734582344916,0.0,0.16255734582344916
orientation_fallback,,0.5,0.0,20,2,0.003241651549018912,-0.0,0.003241651549018912
orientation_fallback,,0.5,0.0,20,3,0.0075151561424278215,-0.0,0.0075151561424278215
orientation_fallback,,0.5,0.0,20,4,-0.0019995302801474905,0.0,0.0019995302801474905
orientation_fallback,,0.5,0.0,20,5,5.7059868407121424e-05,-0.0,5.7059868407121424e-05
orientation_fallback,,0.5,0.0,20,6,-5.218433576842247e-07,0.0,5.218433576842247e-07
orientation_fallback,,0.5,0.0,20,7,2.8132248976932338e-08,-0.0,2.8132248976932338e-08
orientation_fallback,,0.5,0.0,20,8,6.152029894240092e-09,-0.0,6.152029894240092e-09
orientation_fallback,,0.5,0.0,20,9,7.430522411770252e-12,-0.0,7.430522411770252e-12
orientation_fallback,,0.5,0.0,20,10,-4.635206714653074e-12,0.0,4.635206714653074e-12
orientation_fallback,,0.5,0.0,20,11,-5.713405793208416e-14,0.0,5.713405793208416e-14
orientation_fallback,,0.5,0.0,20,12,7.84564227317395e-15,-0.0,7.84564227317395e-15
orientation_fallback,,0.5,0.0,20,13,3.489003028737037e-17,-0.0,3.489003028737037e-17
orientation_fallback,,0.5,0.0,20,14,-1.5664988231158775e-17,0.0,1.5664988231158775e-17
orientation_fallback,,0.5,0.0,20,15,2.2742637532147627e-20,-0.0,2.2742637532147627e-20
orientation_fallback,,0.5,0.0,20,16,2.4907258850597658e-20,-0.0,2.4907258850597658e-20
orientation_fallback,,0.5,0.0,20,17,-3.7746451875505553e-22,0.0,3.7746451875505553e-22
orientation_fallback,,0.5,0.0,20,18,-5.020252740663895e-23,0.0,5.020252740663895e-23
orientation_fallback,,0.5,0.0,20,19,6.3808517306420955e-25,-0.0,6.3808517306420955e-25
orientation_fallback,,0.5,0.0,20,20,6.056937139159347e-26,-0.0,6.056937139159347e-26
orientation_fallback,,0.5,1.0,8,0,1.0,0.0,1.0
orientation_fallback,,0.5,1.0,8,1,-0.1404071753596976,-0.081918958664497,0.16255734582344916
orientation_fallback,,0.5,1.0,8,2,0.0015951885612350593,0.002821998975790302,0.003241651549018909
orientation_fallback,,0.5,1.0,8,3,0.007514897391613226,0.00036442378175930617,0.0075237282978046875
orientation_fallback,,0.5,1.0,8,4,-0.001939257031018184,-0.00017261141584644558,0.001946923864262282
orientation_fallback,,0.5,1.0,8,5,4.6270736275538946e-05,3.372818346037407e-05,5.7258810632226085e-05
orientation_fallback,,0.5,1.0,8,6,-4.4298649340550274e-07,-1.353896399467271e-07,4.632141922961859e-07
orientation_fallback,,0.5,1.0,8,7,2.77461600800015e-08,-1.0584383024459562e-08,2.9696440244472682e-08
orientation_fallback,,0.5,1.0,8,8,5.994533007515295e-09,4.83982961114131e-10,6.014039032533724e-09
orientation_fallback,,0.5,1.0,12,0,1.0,0.0,1.0
orientation_fallback,,0.5,1.0,12,1,-0.1404071753596976,-0.081918958664497,0.16255734582344916
orientation_fallback,,0.5,1.0,12,2,0.0015951885612350593,0.002821998975790302,0.003241651549018909
orientation_fallback,,0.5,1.0,12,3,0.007514897391613226,0.00036442378175930617,0.0075237282978046875
orientation_fallback,,0.5,1.0,12,4,-0.001939257031018184,-0.00017261141584644558,0.001946923864262282
orientation_fallback,,0.5,1.0,12,5,4.6270736275538946e-05,3.372818346037407e-05,5.7258810632226085e-05
orientation_fallback,,0.5,1.0,12,6,-4.4298649340550274e-07,-1.353896399467271e-07,4.632141922961859e-07
orientation_fallback,,0.5,1.0,12,7,2.77461600800015e-08,-1.0584383024459562e-08,2.9696440244472682e-08
orientation_fallback,,0.5,1.0,12,8,5.994533007515295e-09,4.83982961114131e-10,6.014039032533724e-09
orientation_fallback,,0.5,1.0,12,9,5.005986911783154e-12,3.2738132672754514e-12,5.9814511842807015e-12
orientation_fallback,,0.5,1.0,12,10,-5.0834220050012686e-12,-3.2886073537145014e-14,5.083528378475309e-12
orientation_fallback,,0.5,1.0,12,11,-8.350599031656268e-14,2.744591895791388e-14,8.790067625561386e-14
orientation_fallback,,0.5,1.0,12,12,5.756766308775799e-15,4.597731467735408e-15,7.367461773450917e-15
orientation_fallback,,0.5,1.0,16,0,1.0,0.0,1.0
orientation_fallback,,0.5,1.0,16,1,-0.1404071753596976,-0.081918958664497,0.16255734582344916
orientation_fallback,,0.5,1.0,16,2,0.0015951885612350593,0.002821998975790302,0.003241651549018909
orientation_fallback,,0.5,1.0,16,3,0.007514897391613226,0.00036442378175930617,0.0075237282978046875
orientation_fallback,,0.5,1.0,16,4,-0.001939257031018184,-0.00017261141584644558,0.001946923864262282
orientation_fallback,,0.5,1.0,16,5,4.6270736275538946e-05,3.372818346037407e-05,5.7258810632226085e-05
orientation_fallback,,0.5,1.0,16,6,-4.4298649340550274e-07,-1.353896399467271e-07,4.632141922961859e-07
orientation_fallback,,0.5,1.0,16,7,2.77461600800015e-08,-1.0584383024459562e-08,2.9696440244472682e-08
orientation_fallback,,0.5,1.0,16,8,5.994533007515295e-09,4.83982961114131e-10,6.014039032533724e-09
orientation_fallback,,0.5,1.0,16,9,5.005986911783154e-12,3.2738132672754514e-12,5.9814511842807015e-12
orientation_fallback,,0.5,1.0,16,10,-5.0834220050012686e-12,-3.2886073537145014e-14,5.083528378475309e-12
orientation_fallback,,0.5,1.0,16,11,-8.350599031656268e-14,2.744591895791388e-14,8.790067625561386e-14
orientation_fallback,,0.5,1.0,16,12,5.756766308775799e-15,4.597731467735408e-15,7.367461773450917e-15
orientation_fallback,,0.5,1.0,16,13,-1.124470294414781e-16,1.9855382209629826e-16,2.2818403690718834e-16
orientation_fallback,,0.5,1.0,16,14,-2.2958890598247176e-17,3.8792593323485275e-18,2.3284314687572312e-17
orientation_fallback,,0.5,1.0,16,15,-3.088368014609449e-19,2.3476085268860415e-19,3.879340509567414e-19
orientation_fallback,,0.5,1.0,16,16,3.171486401123601e-21,2.4596877804014978e-20,2.480049845664713e-20
orientation_fallback,,0.5,1.0,20,0,1.0,0.0,1.0
orientation_fallback,,0.5,1.0,20,1,-0.1404071753596976,-0.081918958664497,0.16255734582344916
orientation_fallback,,0.5,1.0,20,2,0.0015951885612350593,0.002821998975790302,0.003241651549018909
orientation_fallback,,0.5,1.0,20,3,0.007514897391613226,0.00036442378175930617,0.0075237282978046875
orientation_fallback,,0.5,1.0,20,4,-0.001939257031018184,-0.00017261141584644558,0.001946923864262282
orientation_fallback,,0.5,1.0,20,5,4.6270736275538946e-05,3.372818346037407e-05,5.7258810632226085e-05
orientation_fallback,,0.5,1.0,20,6,-4.4298649340550274e-07,-1.353896399467271e-07,4.632141922961859e-07
orientation_fallback,,0.5,1.0,20,7,2.77461600800015e-08,-1.0584383024459562e-08,2.9696440244472682e-08
orientation_fallback,,0.5,1.0,20,8,5.994533007515295e-09,4.83982961114131e-10,6.014039032533724e-09
orientation_fallback,,0.5,1.0,20,9,5.005986911783154e-12,3.2738132672754514e-12,5.9814511842807015e-12
orientation_fallback,,0.5,1.0,20,10,-5.0834220050012686e-12,-3.2886073537145014e-14,5.083528378475309e-12
orientation_fallback,,0.5,1.0,20,11,-8.350599031656268e-14,2.744591895791388e-14,8.790067625561386e-14
orientation_fallback,,0.5,1.0,20,12,5.756766308775799e-15,4.597731467735408e-15,7.367461773450917e-15
orientation_fallback,,0.5,1.0,20,13,-1.124470294414781e-16,1.9855382209629826e-16,2.2818403690718834e-16
orientation_fallback,,0.5,1.0,20,14,-2.2958890598247176e-17,3.8792593323485275e-18,2.3284314687572312e-17
orientation_fallback,,0.5,1.0,20,15,-3.088368014609449e-19,2.3476085268860415e-19,3.879340509567414e-19
orientation_fallback,,0.5,1.0,20,16,3.171486401123601e-21,2.4596877804014978e-20,2.480049845664713e-20
orientation_fallback,,0.5,1.0,20,17,-1.8144040782289922e-21,1.1229183990698639e-21,2.133777844590112e-21
orientation_fallback,,0.5,1.0,20,18,-1.2270231698685228e-22,2.70011731364864e-23,1.2563805930007234e-22
orientation_fallback,,0.5,1.0,20,19,-2.8976830709891115e-24,1.4773773746900704e-24,3.2525699204080168e-24
orientation_fallback,,0.5,1.0,20,20,-1.5460727109245566e-25,1.2579617756761178e-25,1.9931905720547193e-25
constant_roof,,0.0,0.0,8,0,1.0,0.0,1.0
constant_roof,,0.0,0.0,8,1,0.0,0.43472087194499137,0.43472087194499137
constant_roof,,0.0,0.0,8,2,-0.023183239132145525,0.0,0.023183239132145525
constant_roof,,0.0,0.0,8,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
constant_roof,,0.0,0.0,8,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
constant_roof,,0.0,0.0,8,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
constant_roof,,0.0,0.0,8,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
constant_roof,,0.0,0.0,8,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
constant_roof,,0.0,0.0,8,8,3.0564777543820414e-06,2.456913054857922e-07,3.066336654808731e-06
constant_roof,,0.0,0.0,12,0,1.0,0.0,1.0
constant_roof,,0.0,0.0,12,1,0.0,0.43472087194499137,0.43472087194499137
constant_roof,,0.0,0.0,12,2,-0.023183239132145525,0.0,0.023183239132145525
constant_roof,,0.0,0.0,12,3,0.08641430117787054,-0.0001699587700991952,0.08641446831430054
constant_roof,,0.0,0.0,12,4,0.04166684047971693,0.0066509426772807245,0.04219431992648597
constant_roof,,0.0,0.0,12,5,-2.8250596046862365e-05,0.003111816578939966,0.003111944812676253
constant_roof,,0.0,0.0,12,6,-7.257069816522682e-05,-1.241113254728717e-06,7.258131022721703e-05
constant_roof,,0.0,0.0,12,7,-1.5091457977320811e-05,4.131303634746786e-07,1.5097111663442933e-05
