atom,gamma_code_length,return_marker_degree,digit_marker_degree,return_and_digit_markers_equal,digit_weight_form,return_weight_form,u_equals_one_specialization,first_return_changes_object,whole_codeword_alphabet,original_digit_euler_marker_match
315,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
316,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
317,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
318,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
319,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
320,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
321,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
322,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
323,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
324,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
325,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
326,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
327,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
328,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
329,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
330,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
331,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
332,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
333,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
334,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
335,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
336,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
337,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
338,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
339,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
340,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
341,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
342,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
343,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
344,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
345,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
346,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
347,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
348,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
349,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
350,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
351,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
352,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
353,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
354,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
355,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
356,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
357,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
358,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
359,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
360,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
361,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
362,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
363,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
364,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
365,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
366,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
367,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
368,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
369,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
370,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
371,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
372,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
373,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
374,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
375,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
376,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
377,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
378,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
379,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
380,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
381,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
382,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
383,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
384,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
385,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
386,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
387,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
388,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
389,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
390,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
391,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
392,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
393,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
394,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
395,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
396,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
397,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
398,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
399,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
400,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
401,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
402,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
403,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
404,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
405,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
406,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
407,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
408,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
409,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
410,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
411,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
412,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
413,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
414,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
415,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
416,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
417,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
418,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
419,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
420,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
421,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
422,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
423,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
424,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
425,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
426,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
427,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
428,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
429,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
430,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
431,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
432,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
433,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
434,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
435,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
436,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
437,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
438,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
439,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
440,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
441,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
442,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
443,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
444,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
445,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
446,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
447,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
448,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
449,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
450,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
451,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
452,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
453,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
454,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
455,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
456,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
457,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
458,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
459,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
460,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
461,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
462,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
463,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
464,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
465,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
466,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
467,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
468,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
469,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
470,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
471,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
472,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
473,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
474,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
475,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
476,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
477,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
478,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
479,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
480,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
481,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
482,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
483,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
484,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
485,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
486,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
487,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
488,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
489,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
490,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
491,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
492,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
493,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
494,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
495,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
496,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
497,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
498,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
499,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
500,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
501,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
502,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
503,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
504,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
505,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
506,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
507,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
508,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
509,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
510,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
511,17,1,17,False,u^17*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
512,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
513,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
514,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
515,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
516,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
517,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
518,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
519,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
520,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
521,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
522,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
523,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
524,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
525,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
526,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
527,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
528,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
529,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
530,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
531,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
532,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
533,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
534,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
535,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
536,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
537,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
538,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
539,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
540,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
541,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
542,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
543,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
544,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
545,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
546,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
547,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
548,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
549,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
550,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
551,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
552,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
553,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
554,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
555,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
556,19,1,19,False,u^19*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
