atom,code_length,q,alpha_from_r1,power,normalized_trace_over_w_power,target,residual,match,r1_fit,r2_plus_failure,q_zero_rank_one_boundary
457,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
458,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
458,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
458,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
458,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
458,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
458,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
459,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
459,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
459,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
459,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
459,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
459,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
460,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
460,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
460,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
460,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
460,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
460,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
461,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
461,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
461,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
461,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
461,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
461,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
462,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
462,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
462,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
462,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
462,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
462,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
463,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
463,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
463,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
463,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
463,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
463,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
464,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
464,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
464,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
464,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
464,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
464,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
465,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
465,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
465,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
465,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
465,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
465,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
466,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
466,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
466,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
466,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
466,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
466,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
467,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
467,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
467,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
467,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
467,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
467,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
468,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
468,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
468,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
468,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
468,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
468,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
469,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
469,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
469,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
469,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
469,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
469,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
470,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
470,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
470,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
470,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
470,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
470,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
471,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
471,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
471,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
471,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
471,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
471,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
472,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
472,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
472,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
472,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
472,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
472,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
473,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
473,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
473,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
473,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
473,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
473,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
474,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
474,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
474,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
474,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
474,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
474,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
475,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
475,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
475,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
475,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
475,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
475,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
476,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
476,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
476,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
476,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
476,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
476,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
477,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
477,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
477,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
477,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
477,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
477,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
478,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
478,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
478,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
478,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
478,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
478,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
479,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
479,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
