form,index,window,target,predicted,residual,percent_error
S,77,train,195.2658,189.0354216290106,-6.230378370989399,3.1907166390578374
S,78,train,196.8764,189.83649016187388,-7.039909838126107,3.5758017914417914
S,79,train,198.0153,190.47553140918265,-7.539768590817346,3.8076697057335194
S,80,train,201.2647,191.69258834539713,-9.572111654602878,4.7559813790510095
S,81,train,202.4935,194.04077852335587,-8.452721476644143,4.174317435692574
S,82,train,204.1896,194.65411467596607,-9.535485324033942,4.669917235762224
S,83,train,205.3946,197.82491797141302,-7.569682028586982,3.6854338081853086
S,84,train,207.9062,201.93791977197375,-5.968280228026259,2.8706600515166256
S,85,train,209.5765,202.4566289739868,-7.1198710260132145,3.3972659272452845
S,86,train,211.3289,205.22215544538443,-6.106744554615574,2.889687380483963
S,87,train,213.3479,206.5180211208472,-6.829878879152801,3.2012871367155715
S,88,train,214.547,213.4912708934432,-1.0557291065568108,0.4920735813396649
S,89,train,216.1695,213.888783840026,-2.2807161599739914,1.0550591827126359
S,90,train,219.0675,215.57248497986686,-3.4950150201331383,1.5954055348845166
S,91,train,220.7149,217.44962396758254,-3.265276032417461,1.4794089716722618
S,92,train,221.3952,219.88480364616484,-1.510396353835148,0.6822172991262448
S,93,train,224.007,220.6125904997244,-3.3944095002756,1.5153140304881543
S,94,train,224.9833,220.79487899697963,-4.18842100302038,1.8616586222267963
S,95,train,227.4214,228.6731880279939,1.2517880279938822,0.5504266652099944
S,96,train,229.3374,229.1367566952488,-0.20064330475119618,0.08748826172756653
S,97,train,231.2882,229.3477086618943,-1.9404913381056872,0.8389927969112507
S,98,train,231.9872,229.47812849799956,-2.509071502000438,1.0815560091248302
S,99,train,233.6934,229.92244636057953,-3.770953639420469,1.613632922205107
S,100,train,236.5242,232.6385962558455,-3.8856037441545084,1.6427933142378277
S,101,development,237.7698204809252,235.1586348059643,-2.6111856749608933,1.0981989512711823
S,102,development,239.55547757332764,235.1829234908672,-4.372554082460425,1.8252782723876526
S,103,development,241.04915779621658,237.73597566875648,-3.313182127460095,1.3744840088846384
S,104,development,242.8232719342226,238.4221910837151,-4.401080850507498,1.8124625434170447
S,105,development,244.07089849707816,240.72706820049217,-3.343830296585992,1.3700241680496874
S,106,development,247.1369900748975,241.01654610373174,-6.12044397116577,2.4765390115461483
S,107,development,248.10199006014847,241.66622572971013,-6.435764330438332,2.593999479358501
S,108,development,249.5736896447072,242.5888339517845,-6.984855692922707,2.798714761506447
S,109,development,251.014947795016,244.53628162711982,-6.478666167896193,2.5809881940524138
S,110,development,253.06998674799948,245.6965978055607,-7.3733889424387655,2.913577005787334
S,111,development,255.30625645491403,248.67451087180442,-6.63174558310962,2.597564852187928
S,112,development,256.38071369443446,250.91825614883095,-5.462457545603513,2.130603923707734
S,113,development,258.6104394915314,252.15265718306733,-6.457782308464061,2.4971081295716724
S,114,development,259.874406989678,252.56967055950588,-7.304736430172113,2.8108718033408544
S,115,development,260.8050845045969,254.38702321845068,-6.418061286146212,2.4608650933080596
S,116,development,263.57389390487015,255.31730605283732,-8.256587852032823,3.132551456333841
S,117,development,265.55785183887633,256.6167668083237,-8.941085030552642,3.3669066716120017
S,118,development,266.6149737815011,258.61569505183405,-7.999278729667026,3.000311128895061
S,119,development,267.92191508282406,258.8118355359805,-9.110079546843565,3.4002741224163464
S,120,development,269.9704490239976,260.6416198061766,-9.32882921782101,3.455500130309363
S,121,development,271.494055641645,261.25710155392517,-10.236954087719823,3.7705997147988963
S,122,development,273.4596091884033,262.08724326672376,-11.372365921679545,4.158700422132329
S,123,development,275.58749264934386,263.09757794986194,-12.489914699481915,4.532105060142921
S,124,development,276.4520495031329,265.70545461395585,-10.74659488917706,3.8873269011721594
S,125,development,278.25074352984194,268.37314315176,-9.877600378081922,3.5498918179970884
S,126,development,279.22925092774517,268.8126574744695,-10.416593453275652,3.7304807496586756
S,127,development,282.4651147650521,269.032894213764,-13.432220551288083,4.755355563982013
S,128,development,283.2111857332339,269.36542538059,-13.845760352643879,4.888846574614346
S,129,development,284.83596398090475,269.97184225317477,-14.86412172772998,5.218484885120217
S,130,development,286.6674453630029,270.6065670820646,-16.06087828093831,5.602616739616405
S,131,development,287.9119205014222,271.2988041488485,-16.613116352573684,5.770207889843735
S,132,development,289.5798549292188,275.4166347963434,-14.163220132875438,4.890954909946106
S,133,development,291.8462913290674,277.7508313957537,-14.095459933313691,4.829754686661597
S,134,development,293.5584341393563,283.7730529730041,-9.785381166352181,3.333367407766906
S,135,development,294.9653696192655,283.95322203758985,-11.012147581675663,3.7333696480674625
S,136,development,295.57325487895827,284.74147320737245,-10.831781671585816,3.664669077052183
S,137,development,297.97927706194344,287.30205174284197,-10.677225319101467,3.5832106931657206
S,138,development,299.8403260537213,287.7820770286181,-12.05824902510318,4.021556801183157
S,139,development,301.64932546219416,288.29200269857796,-13.357322763616196,4.428096347687764
S,140,development,302.6967495896069,288.8168550532927,-13.879894536314168,4.585412481347218
S,141,development,304.8643713408573,288.82321256773133,-16.04115877312597,5.261736129602025
S,142,development,305.7289126020368,290.3001468695297,-15.428765732507088,5.046551077290653
S,143,development,307.2194961281701,290.5177263732382,-16.701769754931888,5.436428991460884
S,144,development,310.1094631467019,291.4549627569363,-18.654500389765587,6.015456671485319
S,145,development,311.165141530356,292.3673259962671,-18.797815534088897,6.041105839053332
S,146,development,312.4278011806009,299.7947617878629,-12.633039392737999,4.043506802211685
S,147,development,313.9852857311589,300.69820113754633,-13.287084593612576,4.231753906133445
S,148,development,315.47561608947575,301.5645445435297,-13.911071545946072,4.40955523548311
S,149,development,317.7348059423702,302.8793929180882,-14.85541302428203,4.675412559924726
S,150,development,318.8531042563166,304.029501714437,-14.823602541879609,4.6490381758878385
