case_id,length,extended_signs,iterations,fixed_point_increment,recurrence_residual,minimum_disk_margin,crossed_residual,float64_forward_crossed_residual,left_bound_ratio,right_bound_ratio,endpoint_formula_error,endpoint_reciprocity_error,theta_monodromy_error,projective_initial_ratio,projective_left_ratio,projective_right_ratio
N8:+-----+--+,8,+-----+--+,22,4.241051954068098e-14,7.271960811294775e-14,0.024858007532673115,6.13420869318415e-81,4.774484863023787e-09,0.42485662722844864,0.4804341648088268,5.551115123125783e-17,4.235164736271502e-22,0.0,0.0003207435278577506,0.00018541158040050702,0.28384253235211643
N8:+-----++--,8,+-----++--,21,9.64783808399261e-14,1.6397994073713562e-13,0.024312244791567156,8.442709828841265e-81,2.3239697222177114e-08,0.42483862862384775,0.4022731498049559,2.7755575615628914e-17,6.352747104407253e-22,0.0,0.0003213167595711335,0.0001262415701285584,0.16342312896504466
N8:+----+----,8,+----+----,21,3.941291737419306e-14,6.339373470609644e-14,0.039573016228687724,8.927440464443981e-81,1.5034056277674068e-08,0.42565628644719045,0.30874603015253005,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00012237594375145877,4.611307897494917e-05,0.07483355238051277
N8:+----+---+,8,+----+---+,21,7.127631818093505e-14,1.2290168882600483e-13,0.04706963065219885,1.3163475586143777e-81,1.7745727276530232e-08,0.4256555528966033,0.4315307472331633,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00026828984372169137,0.00012865780170817615,0.2044261167441681
N8:+----+--+-,8,+----+--+-,21,5.340172748447003e-14,8.665290707199347e-14,0.03532693627741376,9.547016387521723e-81,1.2541710503466419e-08,0.4256497779012232,0.3078230785987348,1.1102230246251565e-16,2.117582368135751e-22,0.0,0.00039099527798007266,3.671456226333687e-05,0.07492371275623641
N8:+----+--++,8,+----+--++,21,4.241051954068098e-14,6.611378111642807e-14,0.044968642191881375,4.749548697727925e-81,8.108399673911748e-09,0.42565097571147187,0.4306903118020888,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0005996816932925361,0.00012075250364520902,0.20450065263447229
N8:+----++---,8,+----++---,20,7.316369732279782e-14,1.3800072196090696e-13,0.044853734269608175,1.3840599639091575e-80,1.510187302988797e-08,0.4255196765890127,0.3216488438596529,2.7755575615628914e-17,0.0,0.0,0.0003479955019615191,8.94604612341409e-05,0.08484555747771698
N8:+----++--+,8,+----++--+,20,5.562217353372034e-14,1.1057821325266559e-13,0.04489194356777951,1.505251675371511e-80,8.995264033639927e-09,0.4255209536877623,0.4698940435657511,2.7755575615628914e-17,6.352747104407253e-22,0.0,0.0008868695761073575,0.0002917390350082233,0.26492813039494356
N8:+---+-----,8,+---+-----,21,2.8199664825478976e-14,5.495603971894525e-14,0.023839266996551728,3.0565015514073684e-80,6.058804069564161e-09,0.4315315231926028,0.3066103797238345,2.7755575615628914e-17,0.0,0.0,0.0001263973265093249,4.511269307778215e-05,0.07325769775446081
N8:+---+----+,8,+---+----+,21,7.127631818093505e-14,1.2290168882600483e-13,0.04706963065219885,7.356521433844845e-81,4.2261688593114854e-10,0.4315307472331633,0.4256555528966033,6.938893903907228e-18,0.0,0.0,0.00026828984372169137,0.00012268990109109854,0.1960768406711085
N8:+---+---+-,8,+---+---+-,20,4.746203430272544e-14,9.50350909079134e-14,0.06445950690397609,5.365419518638157e-81,6.478097447359943e-09,0.4315248064193977,0.30598893438915864,2.7755575615628914e-17,0.0,0.0,0.0003244996886184023,4.004953570150231e-05,0.0733013283340085
N8:+---+---++,8,+---+---++,20,4.618527782440651e-14,5.639932965095795e-14,0.06658154976791139,4.2312308486540635e-81,7.050404149389067e-09,0.431525964913741,0.42507509143461564,1.1102230246251565e-16,2.117582368135751e-22,0.0,0.000520671132743424,0.00011821873694909647,0.19611483271240698
N8:+---+--+--,8,+---+--+--,20,8.776313009661862e-14,1.2567724638756772e-13,0.03787637159922516,5.199745145364227e-81,3.6655139479258025e-09,0.43148213906099,0.43424557995276064,8.326672684688674e-17,2.117582368135751e-22,0.0,0.0008845864705885493,0.0002162007868772935,0.20683819763381017
N8:+---+--++-,8,+---+--++-,20,6.250555628639631e-14,1.0075273948473296e-13,0.04461111530664133,4.0585943914197684e-81,5.5301480617053755e-09,0.4314899320010135,0.43486694646477136,5.551115123125783e-17,4.235164736271502e-22,0.0,0.001278343262551923,0.0002111527583811802,0.2067945672117647
N8:+---++----,8,+---++----,19,9.325873406851315e-14,9.336975637097567e-14,0.038994836116838655,6.683075004753461e-81,1.9596694433854367e-08,0.4304916134308342,0.3083732747469698,1.3877787807814457e-17,2.117582368135751e-22,0.0,0.00035904729033899767,7.847734642949524e-05,0.07455572069087783
N8:+---++---+,8,+---++---+,19,3.4638958368304884e-14,4.068967385251199e-14,0.06816015651749788,1.1664473392658317e-80,5.347562892499269e-09,0.43049291841208037,0.4304929184120804,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.0007826964823940783,0.00021793311055733923,0.20293019876599425
N8:+---++--+-,8,+---++--+-,21,4.884981308350689e-14,4.6407322429331543e-14,0.04217928266595325,5.569533130627578e-83,8.922891869822536e-10,0.4305031343513002,0.3075227417108386,5.551115123125783e-17,6.352747104407253e-22,0.0,0.0010978038615332027,6.434607389666998e-05,0.07463321876256408
N8:+---++--++,8,+---++--++,20,7.599476603559197e-14,1.0591527654923993e-13,0.06081513366807664,2.449866603977875e-82,3.425774497411993e-09,0.43050104063092104,0.4297137522198531,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0017015750917095229,0.0002059053659803681,0.20299506117333968
N8:+--+------,8,+--+------,21,7.87148124459236e-14,1.439959262938828e-13,0.020474660639219128,1.5789246064843531e-80,1.4491998878707335e-08,0.48043528471564995,0.3063160417768998,3.469446951953614e-18,0.0,0.0,0.00015195595435024722,4.9111483878163996e-05,0.0730427239320478
N8:+--+-----+,8,+--+-----+,22,4.241051954068098e-14,7.277511926417901e-14,0.024858007532673115,5.810881065024523e-81,4.5689897976153304e-09,0.4804341648088266,0.42485662722844864,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.00032074352785775015,0.00013308464689571327,0.19496102685818542
N8:+--+----+-,8,+--+----+-,20,8.892886427247504e-14,1.6231460620019789e-13,0.04089000110101018,3.180386718646436e-81,1.5452097434920375e-08,0.48042564221242834,0.3057257891508978,8.326672684688674e-17,6.352747104407253e-22,0.0,0.0003755746324313023,4.4091736546965e-05,0.07308243821697874
N8:+--+----++,8,+--+----++,20,7.649436639667329e-14,1.2401191185062999e-13,0.04088524340568103,6.969486402664883e-81,1.1234244368107937e-08,0.48042728790215583,0.4243037844392423,2.7755575615628914e-17,0.0,0.0,0.0006067084272638638,0.00012862862490732848,0.19499580277183848
N8:+--+---+--,8,+--+---+--,20,7.460698725481052e-14,9.303668946358812e-14,0.04106221552082137,3.4452421243439845e-81,5.697134042303986e-09,0.48036609326453567,0.43556540393853643,2.7755575615628914e-17,0.0,0.0,0.0008637057764993615,0.00021709936891554354,0.20874485294475353
N8:+--+---++-,8,+--+---++-,19,6.039613253960852e-14,5.750955267558311e-14,0.04103273525244441,6.164747222285548e-81,9.842158754658215e-10,0.4803762834217888,0.43615562805603275,8.326672684688674e-17,0.0,0.0,0.0012952151073810057,0.00021208430538133206,0.2087051386899208
N8:+--+--+---,8,+--+--+---,20,4.168887457467463e-14,6.122879980807738e-14,0.0379644841746862,1.4505376085918599e-81,2.5228707456470545e-09,0.47992410551764125,0.3246511897001656,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.001164557086438548,0.00016737202506290848,0.08737516424382077
N8:+--+--+--+,8,+--+--+--+,20,3.957945082788683e-14,5.895284260759581e-14,0.03921730706789914,2.427421186836221e-81,1.4742339016216022e-09,0.47992734359675804,0.47992734359675815,8.326672684688674e-17,0.0,0.0,0.0030678000333589097,0.0005703482673258752,0.28291142577383876
N8:+--+--++--,8,+--+--++--,20,8.554268404736831e-14,1.0391687510491465e-13,0.042110642238799095,2.647902105183826e-82,1.0675592077014073e-09,0.4800043457313248,0.40261752020475927,2.7755575615628914e-17,0.0,0.0,0.0029643656792327994,0.00038422654315675546,0.16385974301985376
N8:+--++-----,8,+--++-----,20,4.929390229335695e-14,8.43769498715119e-14,0.02327615282951359,1.5193278196231693e-81,3.518333957508446e-10,0.469892283624108,0.3065608744483768,3.469446951953614e-18,4.235164736271502e-22,0.0,0.00041821565424858396,8.196199325060306e-05,0.07322148792825468
N8:+--++----+,8,+--++----+,20,5.562217353372034e-14,1.0963452368173421e-13,0.04489194356777951,3.6921046917028584e-81,3.052328001462712e-09,0.46989404356575115,0.4255209536877623,8.326672684688674e-17,0.0,0.0,0.0008868695761073571,0.00022277007232389135,0.19588847725665076
N8:+--++---+-,8,+--++---+-,20,3.93574062229618e-14,4.8683279629813114e-14,0.05958476135556631,2.8363713934118388e-81,1.1242231590102847e-09,0.46990750540388126,0.30594495259850596,5.551115123125783e-17,4.235164736271502e-22,0.0,0.001066735350165314,7.291112762792489e-05,0.07326441209663982
N8:+--++---++,8,+--++---++,20,6.039613253960852e-14,7.949196856316121e-14,0.05958648877555375,9.673576917666074e-81,7.43189343399564e-10,0.46990488440056666,0.42494537212373745,1.1102230246251565e-16,0.0,0.0,0.0017136452614143103,0.0002147700157933607,0.195925891155099
N8:+--++--+--,8,+--++--+--,21,3.291811268013589e-14,3.913536161803677e-14,0.04497380458732411,3.985277685546323e-81,1.0226047231221003e-09,0.4700037339960583,0.4344821891704581,1.1102230246251565e-16,4.235164736271502e-22,0.0,0.0028103785816073474,0.0003866686330951022,0.20717909622529204
N8:+--++--++-,8,+--++--++-,21,3.197442310920451e-14,3.902433931557425e-14,0.059532799255813756,1.8277044249547723e-81,6.97209179278957e-10,0.46998636251225584,0.4350980470568169,2.7755575615628914e-17,1.2705494208814505e-21,0.0,0.0040960825904589465,0.0003776389927228576,0.20713617216886054
N8:++--------,8,++--------,22,3.730349362740526e-14,7.382983113757291e-14,0.017796341554456224,1.0042841129736986e-80,1.1348127826327215e-08,0.42417969921834525,0.3062694360297488,2.7755575615628914e-17,5.293955920339377e-23,0.0,3.806670609682147e-05,2.4545597934923657e-05,0.07300873805552059
N8:++-------+,8,++-------+,22,6.59472476627343e-14,1.20570220474292e-13,0.018334306413194473,4.463988586700063e-81,1.0361335400776994e-08,0.42417998236133403,0.42473037263610824,5.551115123125783e-17,5.293955920339377e-23,0.0,8.026320187502101e-05,6.64750331619238e-05,0.19478513314405693
N8:++------+-,8,++------+-,21,8.559819519859957e-14,1.5010215292932116e-13,0.0211993244466763,7.260168970911713e-81,1.4468847508997129e-08,0.4241821342375552,0.30568390115772054,5.551115123125783e-17,0.0,0.0,9.337100641705513e-05,2.20790091308201e-05,0.07304787500720124
N8:++------++,8,++------++,21,7.116529587847253e-14,1.27675647831893e-13,0.02110614922335044,5.984949320668314e-81,1.1827070711678545e-08,0.4241817194719373,0.4241817194719371,5.551115123125783e-17,1.0587911840678754e-22,0.0,0.00015103229721425055,6.428370308488444e-05,0.19481943267139518
N8:++-----+--,8,++-----+--,21,5.784261958297066e-14,1.0369483049998962e-13,0.02455264915253777,7.775269371892578e-81,3.2499762325777226e-09,0.4241970686057929,0.4357690973071486,5.551115123125783e-17,0.0,0.0,0.00020737278257759216,0.00010665143168833065,0.2090401490788245
N8:++-----++-,8,++-----++-,21,2.0539125955565396e-14,3.674838211509268e-14,0.02398567072108551,3.181214612248146e-81,1.0318170207135324e-09,0.4241945427332407,0.4363546076419768,6.938893903907228e-18,2.117582368135751e-22,0.0,0.00031297722983090445,0.00010418674523189236,0.20900101215072558
N8:++----+---,8,++----+---,20,5.517808432387028e-14,7.860379014346108e-14,0.04480442587567482,2.587349492889692e-81,7.204249918846273e-09,0.4243045137970262,0.3247976727395817,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00022921163047363467,7.460566981574194e-05,0.08750000241811566
N8:++----+--+,8,++----+--+,20,7.649436639667329e-14,1.2395640069939873e-13,0.04088524340568103,4.184536959980439e-81,6.81528061763359e-09,0.4243037844392423,0.48042728790215583,1.1102230246251565e-16,0.0,0.0,0.0006067084272638638,0.00025498410536428,0.2838298803463847
N8:++----++--,8,++----++--,19,2.6756374893466273e-14,5.062616992290714e-14,0.04420837196685215,5.985151944720903e-81,3.666091596965515e-09,0.42428638804749547,0.40227783192376,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0006073670301885366,0.00017357172191510628,0.16342906101998483
N8:++---+----,8,++---+----,20,2.020605904817785e-14,3.375077994860476e-14,0.03957036096205016,3.404327496430086e-81,3.4134533533070055e-09,0.4250757982503282,0.3087443160674112,2.7755575615628914e-17,1.0587911840678754e-22,0.0,0.00023751162654413435,6.42361728462811e-05,0.07483227283436242
N8:++---+---+,8,++---+---+,20,4.618527782440651e-14,5.639932965095795e-14,0.06658154976791139,2.4011830375877517e-81,3.3420931022654088e-09,0.42507509143461564,0.431525964913741,8.326672684688674e-17,2.117582368135751e-22,0.0,0.0005206711327434241,0.00017921680196424363,0.20441920516746118
N8:++---+--+-,8,++---+--+-,19,3.5416114485542494e-14,4.1744385725905886e-14,0.03535853985430856,3.536885083514656e-82,3.3777819430369505e-10,0.4250695267857189,0.3078217137190743,6.938893903907228e-18,4.235164736271502e-22,0.0,0.0007584183983693436,5.115734029341673e-05,0.07492236992594155
N8:++---+--++,8,++---+--++,19,2.398081733190338e-14,3.519406988061746e-14,0.045109277066941095,2.76984805910456e-81,1.1328309956759597e-09,0.42507068099219386,0.43068582321578924,1.1102230246251565e-16,6.352747104407253e-22,0.0,0.0011633488813178538,0.00016821523786284608,0.20449369314915208
N8:++---++---,8,++---++---,20,2.4868995751603507e-14,3.4139358007223564e-14,0.059707224018648836,2.321307283499051e-81,9.295772485096165e-10,0.4249441408831039,0.32165216807312674,5.551115123125783e-17,0.0,0.0,0.000672363462407307,0.00012435856965413366,0.08484831460916277
N8:++---++--+,8,++---++--+,20,6.034062138837726e-14,7.915890165577366e-14,0.05958648877555375,7.533377935847496e-82,9.49746226108772e-10,0.42494537212373734,0.46990488440056666,2.7755575615628914e-17,1.2705494208814505e-21,0.0,0.0017136452614143123,0.0004055671386796818,0.26494704762458343
N8:++--+-----,8,++--+-----,20,8.992806499463768e-14,1.6586731987899839e-13,0.023820129305888532,2.1145576150868573e-81,1.9486895430631535e-10,0.4306910400791877,0.3066086966865208,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.00028254354291679915,6.744182541191615e-05,0.07325646647614859
N8:++--+----+,8,++--+----+,21,4.241051954068098e-14,6.605826996519681e-14,0.044968642191881375,1.1287897730088376e-81,5.146497117358706e-10,0.43069031180208867,0.4256509757114718,8.326672684688674e-17,2.117582368135751e-22,0.0,0.000599681693292536,0.00018341185489664148,0.1960704330084467
N8:++--+---+-,8,++--+---+-,19,2.5979218776228663e-14,3.558264793923627e-14,0.04514334401153278,2.441561344527692e-81,3.2015670670126894e-09,0.43068473582966893,0.3059874401685941,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.0007249659569490302,5.9880303099612835e-05,0.07330007281841132
N8:++--+---++,8,++--+---++,19,2.398081733190338e-14,3.519406988061746e-14,0.045109277066941095,3.7313249016112395e-81,2.3166421558862282e-09,0.43068582321578924,0.42507068099219375,8.326672684688674e-17,2.117582368135751e-22,0.0,0.0011633488813178536,0.00017673421475132697,0.19610840522735426
N8:++--+--+--,8,++--+--+--,20,8.809619700400617e-14,1.4432899320127035e-13,0.0385080414948136,6.57543635197234e-82,9.931877154034652e-09,0.4306446780177426,0.43425364117287435,1.3877787807814457e-16,4.235164736271502e-22,0.0,0.0019696354980890275,0.0003226777762370105,0.2068498060204179
N8:++--+--++-,8,++--+--++-,20,4.907185768843192e-14,7.532863222081687e-14,0.04563856039460726,4.1373487843059216e-82,1.348726741401407e-09,0.4306519962125792,0.43487481942949563,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.002848370796528889,0.0003151385904424924,0.2068061998338317
N8:++--++----,8,++--++----,20,8.565370634983083e-14,1.1945999744966684e-13,0.038999395935344544,2.090857385974251e-81,5.101559674702827e-09,0.42971251925360965,0.3083761994927949,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0007805124121908529,0.00011571651577221105,0.07455789600026885
N8:++--++---+,8,++--++---+,20,7.599476603559197e-14,1.0591527654923993e-13,0.06081513366807664,1.123838990829894e-81,2.70856898021421e-09,0.4297137522198531,0.43050104063092104,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0017015750917095235,0.000321360102968586,0.2029418705526632
N8:++--++--+-,8,++--++--+-,22,3.1585845050585704e-14,2.90878432451791e-14,0.04212608388105951,2.535558049927612e-81,8.058542722011452e-11,0.4297234040335751,0.30752513957459743,2.7755575615628914e-17,1.2705494208814505e-21,0.0,0.0023877409388000695,9.485493557662096e-05,0.07463548275275685
N8:++--++--++,8,++--++--++,21,3.069766663088558e-14,3.835820550079916e-14,0.06080520660799946,1.0459314061053561e-81,2.3950896821389733e-10,0.4297214260053587,0.4297214260053586,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0037005304500016896,0.0003036054484888629,0.20300680134904378
